,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5
0,0.130669,-0.119724,-1.019916,0.684487,0.290308,0.67916
1,0.130669,-0.119724,-1.019916,0.684487,0.290308,0.67916
2,0.068821,-4.083609,5.390252,0.394179,0.617902,1.59536
3,1.076776,-4.857832,4.578098,1.201181,1.688578,2.042807
4,1.106951,-4.32575,2.305553,3.462384,2.900413,2.807195
5,6.979507,-0.916708,-4.870124,2.415679,2.548847,3.441077
6,6.979507,-0.916708,-4.870124,2.415679,2.548847,3.441077
7,5.526448,3.759596,-3.648549,1.057359,2.077431,2.466283
8,12.68751,11.046341,-9.616472,0.431466,0.039951,-6.57853
9,28.281353,-3.161823,-16.317772,-10.1874,-1.845717,-15.106649
10,12.212637,-11.366831,-1.65007,-1.954915,-3.169413,-1.749836
11,2.695508,-8.733141,-1.498496,-0.021307,-4.911259,-0.428803
12,4.362091,-0.266826,3.283893,1.238468,-5.318755,0.929517
13,1.439722,1.25177,10.573519,1.060022,-1.414251,2.157332
14,0.056754,0.965131,3.421475,-0.769715,-0.660516,0.69514
15,4.681248,3.867685,3.019021,0.372872,-2.074767,-1.307716
16,9.46049,-4.063008,4.660543,2.000193,-2.876442,-2.860462
17,4.77813,11.197021,4.93829,8.269772,-3.584899,0.047941
18,8.705316,14.496245,-10.662457,1.206508,-1.917628,-4.751457
19,18.696245,-1.259233,7.840405,0.380862,-8.685258,-14.581965
20,12.417027,-18.405384,1.085396,-4.588991,2.341105,0.972131
21,4.393882,-3.841191,-4.029026,-7.297641,0.476744,2.482263
22,-1.603636,-2.537377,1.251869,-3.297255,-0.532675,2.138688
23,0.53456,-0.36781,8.124569,-2.70865,0.436793,-0.335585
24,0.202574,-3.084588,8.065849,-0.506041,3.286602,0.796348
25,0.202574,-3.084588,8.065849,-0.506041,3.286602,0.796348
26,4.04372,3.597441,-4.245229,0.838962,5.388003,2.572818
27,8.046962,4.116344,4.558466,-2.559501,2.000193,1.022735
28,8.046962,4.116344,4.558466,-2.559501,2.000193,1.022735
29,17.992743,2.755152,1.464685,-3.100166,5.044427,-2.940363
30,1.4261,1.884197,-1.908821,-0.037287,10.573589,0.364882
31,6.26541,11.637951,-12.806659,2.655382,0.543328,-4.040336
32,14.18726,-6.484013,-12.024311,-3.076195,-8.831743,-6.839541
33,27.20738,-5.847653,0.9319,2.207936,-10.155439,-6.405411
34,19.991096,1.199543,4.715064,1.398271,1.432895,-2.959007
35,5.922827,-1.382493,-0.563379,-0.972131,4.804724,-2.604778
36,0.856757,-1.987644,-3.976503,-0.055931,6.607827,-4.788744
37,-4.18574,-7.801239,-1.186005,4.815378,-3.230671,-4.791407
38,-1.499792,-2.975568,5.078182,2.314471,-3.294592,-0.087891
39,2.69432,1.887507,4.22224,2.0215,-2.508897,0.44212
40,2.007466,3.75671,0.895839,1.12927,-0.463427,0.165129
41,-0.894913,0.183339,-1.742833,1.736519,-0.415486,0.01598
42,-0.609728,-1.732678,-0.966759,0.111862,-0.490061,-0.141159
43,-0.549298,-0.790295,-1.613194,-0.511368,-0.940171,-0.050604
44,-0.416216,-1.449561,-0.421453,0.037287,-0.793685,-0.079901
45,1.622963,-3.603668,2.581924,0.961478,-0.303624,0.394179
46,-0.81477,-1.247199,-0.456892,1.880341,0.111862,0.799012
47,-0.187989,-4.552547,0.435422,1.994866,-0.428803,1.281082
48,6.173616,-4.331738,-1.837682,3.590226,-2.346431,0.668507
49,10.653095,1.818565,-0.031974,5.02312,-3.662137,0.303624
50,6.068772,13.419997,-10.940715,3.225344,-5.103022,-4.794071
51,18.61019,-27.822042,5.933984,-6.82356,3.995059,-1.209171
52,3.592144,-3.877969,1.134253,-2.327788,2.365075,4.54904
53,3.592144,-3.877969,1.134253,-2.327788,2.365075,4.54904
54,-1.893679,-2.434246,6.22393,-4.072297,-0.183773,0.652526
55,-0.21577,-4.669673,3.078392,-3.36384,0.599259,-0.077238
56,-0.21577,-4.669673,3.078392,-3.36384,0.599259,-0.077238
57,0.222078,-3.236156,-2.074261,-2.136025,0.338248,-1.60335
58,1.283395,-4.224456,3.664624,1.683252,0.47408,0.26101
59,1.283395,-4.224456,3.664624,1.683252,0.47408,0.26101
60,2.049775,-1.794113,-2.964297,-0.44212,1.773806,0.319605
61,2.049775,-1.794113,-2.964297,-0.44212,1.773806,0.319605
62,2.456584,-0.977395,-3.596912,0.050604,1.448875,0.082565
63,2.253637,0.060709,-2.914444,0.503377,0.945497,0.149149
64,2.642323,-1.303753,-3.077653,-0.186436,0.047941,-0.295634
65,2.320242,-4.881591,1.719183,-0.902883,0.391516,0.042614
66,1.326611,-11.466263,3.773886,-1.16123,1.281082,0.604586
67,-1.448187,-13.567987,5.383225,5.260161,2.452966,3.462384
68,15.030941,-11.862476,-8.118355,5.609063,4.506426,5.784845
69,12.129501,-5.890267,-4.90403,4.546377,3.518315,5.579765
70,5.690308,0.484283,-1.433554,2.498244,1.659281,3.446404
71,4.634069,0.133327,-1.511251,0.495387,0.577952,1.486162
72,6.569725,5.373993,-5.955382,-0.407496,1.78446,0.804339
73,15.63417,11.049356,-13.499431,-1.582043,1.017408,-6.147064
74,29.363152,-19.840643,-18.779282,-3.409117,-1.193191,-15.511481
75,26.280546,-5.480073,-3.940388,-5.92334,-4.847338,-5.276141
76,16.492428,-10.453169,-3.226366,-1.568726,-1.917628,-5.763538
77,9.997568,-12.801989,-0.061221,-1.813757,-1.411588,-2.175975
78,4.185562,-3.654261,1.149626,0.705794,-1.089319,-0.01598
79,1.013015,-0.604945,-0.04302,-0.189099,0.029297,0.735091
80,1.135246,0.213364,-1.611751,-0.013317,0.103872,0.506041
81,0.75377,1.153655,-2.279173,1.203844,0.005327,0.620566
82,-0.319845,0.663853,-1.826974,1.046705,-0.167792,1.041379
83,-1.373341,1.8009,-2.201588,0.902883,-0.125179,1.049369
84,-0.733017,0.160241,-3.137796,1.185201,-0.292971,0.838962
85,-0.733017,0.160241,-3.137796,1.185201,-0.292971,0.838962
86,-0.500584,-0.441504,-1.457143,1.755163,-0.697804,1.347667
87,-0.500584,-0.441504,-1.457143,1.755163,-0.697804,1.347667
88,-1.743114,0.299958,-0.15312,0.727101,-0.612576,0.303624
89,-1.743114,0.299958,-0.15312,0.727101,-0.612576,0.303624
90,-1.492494,0.996572,-0.596147,1.707222,-0.737754,0.572625
91,1.251521,-6.947818,-3.770396,1.896321,-0.343575,0.138495
92,-1.72232,-2.025007,-0.6006,-0.332922,1.973559,0.511368
93,-1.72232,-2.025007,-0.6006,-0.332922,1.973559,0.511368
94,-6.587615,8.542692,-3.10547,0.308951,2.319798,0.02397
95,0.019402,-12.302016,-11.038343,-0.327595,-0.226387,-1.225151
96,10.99736,-10.183113,-6.38185,6.698382,-4.269386,5.699617
97,5.448675,11.008286,-1.559702,4.032346,-1.962906,5.566449
98,3.880618,1.651236,-3.174812,0.68715,-1.725865,1.560736
99,14.769772,14.047495,-8.102727,2.357085,-0.540665,1.925618
