,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5
0,1.186069,0.013225,-0.377872,0.367545,-0.25302,0.114525
1,1.186069,0.013225,-0.377872,0.367545,-0.25302,0.114525
2,0.025475,1.926289,-1.253871,0.22106,-0.500714,-0.173119
3,-2.577381,-4.003676,1.080195,-1.179874,-0.002663,-0.311615
4,-6.588059,-6.491396,0.128614,-0.532675,0.19709,1.297062
5,-0.003081,-10.113441,-5.765094,0.159802,-0.029297,3.699425
6,12.470619,-10.127852,-5.869516,3.291929,-2.655382,7.734434
7,15.029918,-4.595093,-5.124391,2.594125,-1.739182,8.34701
8,10.173779,5.505546,-4.649252,0.993438,-0.362219,1.685915
9,13.856394,11.808018,-6.286937,-1.973559,-0.314278,-1.877678
10,13.856394,11.808018,-6.286937,-1.973559,-0.314278,-1.877678
11,12.073692,-13.373106,-3.388876,-0.03196,3.819276,-8.456208
12,4.359505,-17.987598,-0.834225,2.546184,-1.222488,-6.117767
13,-11.788841,-13.395877,4.447168,-1.233142,-0.950824,-1.688578
14,-11.788841,-13.395877,4.447168,-1.233142,-0.950824,-1.688578
15,-15.054348,-9.298069,2.654254,-1.13726,0.551318,1.483499
16,-2.516662,-16.088655,-3.912182,0.812329,0.26101,4.431852
17,16.264482,-10.449763,-3.12768,2.540857,-1.091983,9.739953
18,18.25175,0.704082,-4.872808,1.632647,-0.101208,8.544099
19,12.943487,10.739,-6.054272,0.964141,-1.230478,2.69267
20,15.974556,16.473137,-7.217113,-2.764581,0.9162,-2.620759
21,20.505526,-1.311897,-1.28815,-0.407496,3.172077,-8.498822
22,10.978583,-14.99707,-3.36226,-1.278419,2.745937,-10.586906
23,-2.386847,-19.72295,0.594393,1.491489,-1.411588,-4.692863
24,-17.79291,-11.828013,4.150428,-0.322268,-0.183773,0.812329
25,-6.443183,-12.564303,-3.006472,1.009418,-0.308951,4.208129
26,12.886251,-12.490168,-2.863329,2.548847,-0.620566,7.398849
27,21.03813,-4.578857,-3.297884,1.944262,0.154476,9.70533
28,13.79652,11.809376,-7.124581,0.085228,0.159802,3.803296
29,16.59626,13.005058,-5.351831,-3.094839,0.596595,-4.519743
30,16.665878,2.8755,-2.073558,-2.418342,3.409117,-7.840969
31,9.223181,-15.221169,-0.752204,0.189099,0.972131,-7.593275
32,-5.737395,-17.762524,4.561148,0.788358,-1.118617,-2.28251
33,-10.51635,-8.922848,2.001217,-0.359555,0.165129,2.436986
34,4.784165,-12.086002,-1.888129,2.450303,-1.606014,6.975373
35,18.875048,-9.816839,-7.225592,1.006755,-0.607249,9.01818
36,12.286322,15.579748,-4.705069,3.536959,-0.567298,4.791407
37,8.183146,13.015564,-3.890261,-0.394179,-1.065349,-3.792643
38,11.815028,0.738812,-1.400491,-4.317327,3.64083,-6.951402
39,9.69754,-13.471138,-2.579957,-1.803103,3.795306,-7.790365
40,1.854103,-18.169882,-0.864822,1.747172,-0.351565,-4.588991
41,-10.550063,-13.364213,1.516182,-1.789786,-0.378199,0.673833
42,-7.130895,-9.752937,-0.59406,0.415486,-1.427568,3.361176
43,-7.130895,-9.752937,-0.59406,0.415486,-1.427568,3.361176
44,14.365209,-11.127356,-2.850575,3.997722,-1.270429,7.960821
45,11.854368,13.775543,-7.176801,-1.006755,-0.157139,1.233142
46,11.854368,13.775543,-7.176801,-1.006755,-0.157139,1.233142
47,17.400438,9.17563,-2.950912,-2.093411,-0.114525,-5.91535
48,17.231165,-4.301303,-0.367932,-1.360983,2.599452,-8.658624
49,8.788607,-17.073051,-1.98485,-1.973559,1.542093,-7.766394
50,-6.031495,-18.70762,3.965562,0.21307,-1.169221,-3.113483
51,-12.483384,-11.826844,3.017822,-1.922955,0.173119,0.356892
52,-5.468712,-10.534593,-3.042904,1.624657,-1.235805,4.75412
53,13.361612,-11.46725,-4.808487,3.313236,-1.803103,8.315049
54,17.054764,-1.110285,-4.039399,2.117381,-0.807002,8.541436
55,13.690323,12.294088,-6.055667,-0.383526,-0.737754,1.13726
56,13.345961,11.978704,-3.765909,-1.422241,-0.018644,-3.584899
57,16.313887,-2.537159,2.125025,-1.590033,2.820512,-7.47875
58,10.313257,-15.969686,-5.537915,-1.55541,1.174547,-8.557416
59,-4.728924,-20.03107,3.99641,-1.257112,-1.209171,-3.614197
60,-15.540583,-11.547593,4.877081,-1.890995,0.282318,0.223723
61,-5.571188,-16.568546,-7.360809,0.178446,-1.203844,4.908596
62,15.616809,-10.806076,-10.992846,2.982977,-3.251978,9.04215
63,15.616809,-10.806076,-10.992846,2.982977,-3.251978,9.04215
64,14.187171,11.353537,-3.051879,0.48207,-0.391516,2.596788
65,17.15955,11.522755,-3.562188,-1.488825,1.238468,-3.931138
66,18.724213,-9.372882,2.17443,-1.033389,2.666036,-8.63199
67,7.271192,-14.095032,-0.44416,0.69514,1.083993,-7.992781
68,-8.405854,-18.223373,0.018413,-0.561972,-0.543328,-5.129655
69,-16.365904,-9.517858,2.437926,-1.185201,-0.89223,-0.609912
70,-16.365904,-9.517858,2.437926,-1.185201,-0.89223,-0.609912
71,10.849537,-12.783779,-5.223281,3.784653,-0.838962,6.82356
72,18.851183,-9.996719,-3.458099,1.954915,-0.580615,9.393715
73,16.616974,10.258044,-5.261799,2.040144,-1.246458,5.553132
74,16.616974,10.258044,-5.261799,2.040144,-1.246458,5.553132
75,18.376577,0.602453,-0.606197,-0.69514,1.84039,-7.769058
