,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5
0,-0.407421,1.413374,0.092782,-0.066584,0.223723,0.135832
1,-0.407421,1.413374,0.092782,-0.066584,0.223723,0.135832
2,2.355158,-3.928032,-0.211622,-3.630177,-0.026634,-1.946925
3,1.147434,-1.480309,0.651368,-1.60335,0.279654,-1.909638
4,0.14224,-2.782044,-0.801197,-1.403597,0.234377,-1.475509
5,-0.181678,-3.260815,0.526364,-0.173119,0.03196,-0.998765
6,-0.833735,-3.159147,1.14719,-0.090555,0.079901,0.074574
7,0.129367,-0.926533,0.791523,0.154476,0.045277,0.844289
8,0.922358,-0.316353,0.471154,0.740418,0.010653,1.086656
9,0.797723,1.633885,0.32161,0.972131,0.170456,1.12128
10,0.101493,2.537327,-0.515852,0.444783,0.282318,0.783032
11,-0.148833,2.771744,-0.886072,-0.021307,0.125179,0.186436
12,0.003184,2.081634,-0.743235,0.010653,-0.181109,-0.452773
13,0.01199,0.842826,-0.10236,-0.157139,-0.330258,-0.894893
14,0.243358,-0.779843,0.384149,-0.085228,-0.423476,-1.006755
15,0.087034,-1.341888,0.781418,0.159802,-0.175783,-0.724437
16,-0.260552,-1.73487,0.640316,-0.029297,0.079901,-0.095881
17,-0.037858,-1.096674,0.096208,0.085228,0.181109,0.340912
18,0.169256,-0.334942,-0.323306,0.22106,0.159802,0.615239
19,0.196651,0.725114,-0.518924,0.322268,0.093218,0.783032
20,-0.141856,1.842289,-0.639935,0.159802,-0.039951,0.604586
21,-0.276647,2.017718,-0.347157,0.058594,-0.167792,0.141159
22,0.014432,1.240794,-0.117132,0.23704,-0.207743,-0.41815
23,0.014432,1.240794,-0.117132,0.23704,-0.207743,-0.41815
24,0.116907,0.759687,0.323652,0.047941,-0.170456,-0.681823
25,-0.00698,-0.551346,0.369061,-0.575289,-0.047941,-0.596595
26,-0.266425,-1.320909,0.297398,-0.380862,0.098545,-0.471417
27,-0.130867,-1.35966,0.053204,-0.01598,0.165129,-0.087891
28,-0.05352,-1.099295,-0.159504,0.135832,0.122515,0.266337
29,-0.056738,1.03516,-0.304679,0.735091,0.026634,0.591269
30,-0.056738,1.03516,-0.304679,0.735091,0.026634,0.591269
31,-0.219617,1.636354,-0.302971,-0.127842,-0.021307,0.500714
32,-0.173931,1.400041,-0.36598,-0.732428,-0.058594,0.103872
33,-0.025606,0.797806,-0.165061,-0.119852,-0.034624,-0.300961
34,-0.161019,0.186996,0.162855,0.359555,-0.087891,-0.713784
35,-0.004883,-0.413858,0.416926,0.356892,-0.117188,-0.735091
36,-0.07801,-1.158071,0.548973,0.034624,-0.03196,-0.351565
37,-0.149927,-1.027125,0.254767,-0.25302,0.133169,0.055931
38,-0.247724,-0.168848,0.307142,-0.375536,0.162466,0.444783
39,-0.125341,-0.239436,-0.40789,-0.530011,0.170456,0.620566
40,-0.14292,0.855207,-0.366863,0.471417,0.010653,0.431466
41,-0.058943,1.033114,-0.479064,0.785695,-0.042614,0.125179
42,-0.20319,1.394575,-0.255667,0.362219,-0.111862,-0.050604
43,-0.169787,0.629804,-0.183497,0.103872,-0.122515,-0.319605
44,-0.105666,0.257432,0.101188,-0.061258,-0.146486,-0.423476
45,-0.207537,-0.411286,0.263912,-0.154476,-0.079901,-0.404833
46,-0.161277,-1.007323,0.176828,-0.226387,0.00799,-0.250357
47,-0.098905,-0.82368,0.189097,0.063921,0.053267,-0.055931
48,-0.198218,-0.520127,-0.047149,0.117188,0.093218,0.247694
49,-0.02141,0.067445,-0.172738,0.19709,0.079901,0.383526
50,-0.02141,0.067445,-0.172738,0.19709,0.079901,0.383526
51,-0.266518,1.024525,-0.387772,-0.045277,0.02397,0.191763
52,-0.266518,1.024525,-0.387772,-0.045277,0.02397,0.191763
53,-0.143887,1.020734,-0.314043,-0.19709,-0.021307,-0.029297
54,-0.298938,0.541269,-0.087214,-0.098545,-0.034624,-0.316941
55,-0.295074,0.099123,-0.052072,-0.098545,-0.026634,-0.404833
