,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5
0,0.377751,-0.61085,-0.147376,-0.103872,-0.109198,-0.037287
1,0.377751,-0.61085,-0.147376,-0.103872,-0.109198,-0.037287
2,2.952965,0.970717,-5.962515,-7.593275,-0.697804,-2.865789
3,4.310925,-1.625661,-1.898794,-5.345389,0.402169,-4.176168
4,3.256906,-6.969257,-2.730436,-2.743274,0.615239,-3.417107
5,0.850679,-3.750327,0.506514,0.990775,0.22106,-1.265102
6,-0.909276,-3.762961,0.030191,-0.692477,-0.135832,-0.173119
7,-0.909276,-3.762961,0.030191,-0.692477,-0.135832,-0.173119
8,0.205036,-0.580699,0.57639,0.0,0.079901,0.807002
9,-0.480176,0.782229,0.389283,-0.074574,-0.095881,1.1053
10,-0.335057,1.046099,0.262248,0.039951,-0.165129,0.844289
11,-0.126666,1.843534,0.414982,-0.037287,0.002663,0.306288
12,-0.25153,1.473271,0.300707,-0.133169,0.005327,-0.114525
13,-0.26917,0.793225,0.310287,0.018644,0.074574,-0.460763
14,-0.26917,0.793225,0.310287,0.018644,0.074574,-0.460763
15,-0.300983,-0.837754,0.233792,-0.167792,0.077238,-0.383526
16,-0.300983,-0.837754,0.233792,-0.167792,0.077238,-0.383526
17,-0.371338,-1.020851,0.22401,-0.114525,0.02397,-0.111862
18,-0.193407,-0.640181,0.132538,-0.093218,0.058594,0.146486
19,-0.597333,0.32014,0.173558,-0.753734,0.042614,0.396843
20,0.11343,-0.398871,0.159204,0.287644,-0.093218,0.191763
21,-0.162806,0.392694,0.2012,0.364882,-0.125179,0.210406
22,0.008696,1.05405,0.087576,0.218397,-0.018644,0.154476
23,-0.374925,0.87377,0.065597,-0.103872,-0.133169,0.002663
24,-0.30439,0.591851,0.25585,0.103872,-0.037287,-0.215733
25,-0.026558,0.067974,0.227074,-0.069248,-0.026634,-0.22106
26,-0.35821,-0.282601,0.128366,-0.103872,0.01598,-0.146486
27,-0.515776,-0.292477,0.34654,-0.01598,0.045277,-0.071911
28,-0.046148,-0.299014,0.221333,0.026634,0.029297,0.082565
29,-0.144326,0.053905,-0.002348,0.047941,0.047941,0.207743
30,-0.284587,0.347178,-0.039309,0.077238,0.034624,0.226387
31,-0.317509,0.305793,-0.001896,0.19709,0.058594,0.106535
32,0.106786,0.522609,0.051506,0.133169,-0.005327,0.133169
33,-0.296796,0.697637,-0.095245,-0.029297,-0.026634,0.071911
34,-0.295219,0.656868,0.159304,0.005327,-0.03196,-0.087891
35,-0.295219,0.656868,0.159304,0.005327,-0.03196,-0.087891
36,-0.314541,-0.079679,0.214541,-0.026634,-0.026634,-0.210406
37,-0.45851,-0.353155,0.165208,0.002663,0.034624,-0.167792
38,-0.45851,-0.353155,0.165208,0.002663,0.034624,-0.167792
39,-0.193004,-0.290084,-0.06777,0.00799,0.018644,0.151812
40,-0.193004,-0.290084,-0.06777,0.00799,0.018644,0.151812
41,-0.170549,0.401593,-0.066491,0.095881,-0.029297,0.234377
42,-0.170549,0.401593,-0.066491,0.095881,-0.029297,0.234377
43,-0.386525,0.770462,-0.071366,0.00799,-0.029297,0.119852
44,-0.367479,0.742822,0.012548,0.039951,-0.037287,-0.02397
45,-0.159422,0.462118,-0.004922,-0.055931,-0.026634,-0.157139
46,-0.29598,0.185282,0.013739,-0.085228,-0.061258,-0.189099
47,-0.363492,-0.136056,0.138816,-0.071911,0.0,-0.231713
48,-0.396972,-0.415889,0.136874,-0.055931,0.034624,-0.170456
49,-0.358613,-0.49872,0.077163,-0.01598,0.029297,-0.03196
50,-0.442344,-0.27276,-0.033462,-0.010653,0.034624,0.125179
51,-0.075491,0.074072,-0.112763,0.085228,0.00799,0.223723
52,-0.281528,0.459907,-0.016241,0.045277,-0.042614,0.276991
53,-0.127631,0.871236,0.059546,0.058594,-0.034624,0.173119
54,-0.110878,0.718749,-0.079959,0.02397,-0.018644,-0.00799
55,-0.13422,0.497472,0.029375,0.037287,-0.053267,-0.157139
56,-0.103901,0.245897,0.034459,-0.037287,-0.03196,-0.19709
57,-0.418226,-0.111263,0.116902,-0.03196,0.005327,-0.21307
58,-0.425436,-0.359839,0.16173,-0.013317,0.037287,-0.170456
59,-0.370799,-0.537982,0.066766,0.026634,0.03196,-0.055931
60,-0.203984,-0.330117,-0.069821,0.063921,0.042614,0.082565
61,-0.307469,0.071059,-0.042382,0.109198,-0.00799,0.242367
62,-0.283588,0.429994,-0.079564,0.010653,0.010653,0.25302
63,-0.06342,0.820934,-0.081878,0.063921,-0.02397,0.173119
64,-0.265932,0.786964,-0.146703,-0.01598,-0.018644,-0.029297
65,-0.212629,0.687065,-0.107044,-0.093218,0.0,-0.111862
66,-0.312527,0.222263,-0.007593,-0.101208,-0.026634,-0.239704
67,-0.312527,0.222263,-0.007593,-0.101208,-0.026634,-0.239704
68,-0.35707,-0.682261,0.188157,-0.010653,0.053267,-0.165129
69,-0.35707,-0.682261,0.188157,-0.010653,0.053267,-0.165129
70,-0.234194,-0.365944,0.040176,0.069248,0.053267,0.202416
71,-0.234194,-0.365944,0.040176,0.069248,0.053267,0.202416
72,-0.148623,0.324679,-0.19009,0.047941,0.02397,0.319605
73,-0.254128,0.662562,-0.239582,0.098545,-0.021307,0.271664
74,-0.342918,0.710279,0.032026,0.037287,-0.045277,-0.106535
