,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5
0,-0.697643,-0.561693,-0.950458,-1.158567,0.727101,-1.376964
1,-0.697643,-0.561693,-0.950458,-1.158567,0.727101,-1.376964
2,-0.199924,-0.820724,1.146612,-0.479407,-0.410159,0.130505
3,-0.424592,-1.01451,2.215659,-0.149149,-0.282318,0.189099
4,-0.277881,-2.683653,0.346236,-0.002663,-0.300961,0.471417
5,1.092497,-2.053126,0.492739,0.4581,-0.351565,0.833636
6,0.337352,-1.257021,1.934319,0.681823,-0.037287,1.230478
7,0.782398,1.658773,0.282682,0.575289,-0.010653,1.467518
8,0.819968,3.411195,0.931845,0.258347,0.167792,0.998765
9,2.200969,4.747445,0.27905,-0.711121,0.383526,0.380862
10,-0.073919,3.996944,0.795881,0.159802,0.263674,-1.134597
11,-0.073919,3.996944,0.795881,0.159802,0.263674,-1.134597
12,0.669104,0.720746,0.831447,-0.407496,-0.034624,-1.888331
13,0.669104,0.720746,0.831447,-0.407496,-0.034624,-1.888331
14,-0.174694,-2.80171,1.485528,-0.005327,0.005327,-1.725865
15,-1.005758,-4.512717,1.095128,-0.327595,-0.143822,-0.817655
16,4.321427,-1.782117,-0.209562,0.476744,-0.356892,1.225151
17,4.321427,-1.782117,-0.209562,0.476744,-0.356892,1.225151
18,0.680105,-0.064636,-0.282129,0.961478,-0.111862,1.8324
19,3.748891,1.88364,-0.827448,1.57139,-0.700467,2.612768
20,2.756574,4.549696,-0.836867,0.569962,0.292971,1.896321
21,0.937635,6.446741,-1.802106,-0.673833,0.271664,1.422241
22,0.128171,6.547764,-0.798751,-0.492724,0.093218,0.223723
23,4.046029,5.461779,-0.477922,0.01598,-0.202416,-1.760489
24,3.138552,1.428778,0.218833,-0.897557,0.162466,-2.538194
25,1.007278,-0.8945,0.428616,-1.12128,0.22106,-1.954915
26,0.553134,-1.939149,0.78588,-1.030725,0.479407,-1.781796
27,-1.242219,-4.348788,-0.019212,-0.234377,0.340912,-1.139924
28,-0.668222,-4.223357,0.015547,-0.127842,-0.055931,-0.266337
29,-0.777853,-2.659372,-0.42635,-0.111862,-0.138495,0.716447
30,1.857566,-1.246891,-0.514053,0.415486,-0.303624,1.518122
31,2.121561,0.964817,-0.864651,1.313043,-0.601922,2.125371
32,2.679336,3.428905,-0.816724,1.688578,-0.26101,2.101401
33,0.934098,6.121451,-1.347515,0.394179,0.125179,1.451538
34,0.047952,5.828553,-1.06501,-0.303624,0.159802,-0.106535
35,3.373526,4.661483,-0.513158,-0.26101,-0.165129,-1.198518
36,2.408546,1.443869,0.211452,-0.356892,0.274327,-2.077431
37,0.522694,-0.554676,0.316425,-0.70313,-0.03196,-1.523449
38,-0.378783,-1.116308,0.782409,-0.511368,0.079901,-1.360983
39,-1.020135,-3.186397,0.573617,-0.279654,0.069248,-0.791022
40,-1.422849,-2.849882,0.587822,-0.346238,-0.002663,-0.292971
41,-0.779518,-1.780162,0.466368,0.095881,-0.175783,0.399506
42,-0.779518,-1.780162,0.466368,0.095881,-0.175783,0.399506
43,-0.178611,0.059804,-0.059034,0.514031,-0.303624,1.062686
44,-0.178611,0.059804,-0.059034,0.514031,-0.303624,1.062686
45,0.672678,2.263544,-0.60973,0.444783,0.021307,1.195854
46,0.672678,2.263544,-0.60973,0.444783,0.021307,1.195854
47,-0.266131,2.969368,-0.614679,-0.316941,0.194426,0.713784
48,-0.022198,3.261817,-0.340441,-0.074574,0.071911,0.215733
49,2.622783,2.868618,0.418697,-0.149149,0.018644,-0.775041
50,2.079965,1.791051,0.55572,-0.548655,0.178446,-1.198518
51,0.499869,0.656799,0.033788,-0.263674,0.308951,-1.32636
52,-0.008108,-1.442738,-0.267502,-0.90821,0.250357,-1.195854
53,-0.981617,-2.494848,0.203465,-0.322268,0.021307,-0.996101
54,-0.753877,-3.478306,0.391079,-0.039951,-0.093218,-0.65519
55,-0.821098,-3.24655,0.576992,-0.085228,-0.215733,0.316941
56,1.728583,-1.913972,0.206727,0.095881,-0.292971,0.799012
57,1.373051,-0.751426,-0.70056,0.122515,-0.159802,1.174547
58,1.313277,0.745117,-0.976699,1.12927,-0.479407,1.566063
59,0.876037,1.714578,-0.928226,1.182537,-0.322268,1.507469
60,0.419487,3.186431,-0.7497,0.255684,-0.109198,1.251785
61,-0.359525,3.837673,-0.65915,-0.151812,0.026634,0.535338
62,0.182795,3.619302,0.358662,0.250357,0.090555,-0.830972
63,2.507815,1.998162,0.338493,-0.055931,0.218397,-1.747172
64,1.611325,0.240276,0.175057,-0.753734,0.319605,-1.645964
65,0.157459,-0.997908,-0.018196,-0.761725,0.420813,-1.331686
66,-0.507293,-2.496721,-0.144018,-0.45011,0.26101,-1.155904
67,-1.081545,-3.202418,0.470172,-0.034624,-0.170456,-0.572625
68,-0.758739,-3.382106,0.838907,0.410159,-0.181109,-0.133169
69,0.646735,-1.844551,0.364031,0.149149,-0.340912,0.966804
70,0.128777,-0.395646,-0.405458,0.098545,-0.021307,1.339676
71,1.273377,1.198757,-0.756063,0.407496,-0.311615,1.755163
72,0.940248,1.795719,-0.76509,0.745744,-0.46609,1.395607
73,0.940248,1.795719,-0.76509,0.745744,-0.46609,1.395607
74,-0.24744,2.904393,-0.888766,-0.183773,0.223723,0.002663
75,-0.24744,2.904393,-0.888766,-0.183773,0.223723,0.002663
76,-0.256805,2.247593,-0.785596,-0.074574,0.098545,-0.644536
77,1.110296,0.702779,0.265305,0.074574,-0.002663,-1.193191
78,0.266392,-0.594674,1.079468,0.026634,-0.071911,-1.257112
79,0.226918,-1.297439,0.632571,-0.266337,0.082565,-1.09731
80,-0.874314,-1.37941,0.536842,-0.47408,0.399506,-0.660516
81,-1.149666,-2.693468,0.122326,-0.247694,0.399506,-0.247694
82,-0.610688,-2.931121,-0.127955,0.269001,-0.029297,0.394179
83,-0.066822,-0.739959,-0.174186,1.201181,-0.370209,1.006755
84,0.295325,0.422832,-0.21572,1.062686,-0.612576,1.267765
85,-0.274812,1.598995,-0.798337,1.209171,-0.641873,0.945497
86,0.141771,2.549044,-0.991522,1.081329,-0.793685,0.506041
87,0.073441,3.51942,-0.629037,1.707222,-0.990775,-0.506041
88,0.992962,1.407688,0.245542,1.57139,-0.756398,-1.499479
89,0.754915,-1.18322,-0.005919,1.741846,-0.074574,-1.845717
90,0.337602,-2.573355,0.060904,2.676689,0.295634,-1.379627
91,-0.118958,-3.140144,-0.736408,1.246458,0.607249,-0.601922
92,0.351981,-2.582695,-2.718994,1.299726,0.591269,0.46609
93,0.524963,-1.116484,-2.252819,0.865596,0.077238,1.321033
94,0.166454,2.295455,-0.835321,0.727101,-0.292971,1.789786
95,1.475275,4.914747,0.859659,0.69514,0.218397,0.548655
96,-0.689696,4.033065,0.109259,0.271664,0.284981,-0.191763
97,-0.43609,3.227962,-0.131619,1.821747,-0.274327,-1.142587
98,0.520123,-0.173106,2.063172,1.073339,-0.838962,-1.781796
99,0.426016,-2.884886,2.8125,0.615239,-0.199753,-1.259775
