,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5
0,0.324449,-0.977516,-1.260218,-0.788358,0.316941,0.588605
1,0.324449,-0.977516,-1.260218,-0.788358,0.316941,0.588605
2,9.294422,-6.963223,-2.498493,2.434323,-0.079901,6.535916
3,8.241495,4.174181,-5.04525,2.024163,0.322268,4.636931
4,7.69208,7.438757,-5.781352,-0.623229,0.46609,1.118617
5,10.776054,8.419487,-5.435967,-0.812329,-0.202416,-3.108156
6,18.251406,-7.806994,0.26667,-2.703323,1.134597,-7.449453
7,18.251406,-7.806994,0.26667,-2.703323,1.134597,-7.449453
8,2.350479,-14.148073,1.436994,0.439456,-0.67117,-5.300111
9,-9.9444,-12.418863,2.699757,-2.197282,-0.330258,-3.217354
10,-12.75668,-6.659298,1.340441,-1.57139,-0.071911,0.050604
11,-6.866942,-6.559108,-0.91862,1.57139,-1.046705,2.892423
12,14.966667,-11.243203,-0.214094,3.776662,-0.500714,6.895472
13,18.280817,-9.490077,-3.691414,2.993631,0.977458,7.726444
14,10.930565,10.52672,-8.805396,-0.498051,1.062686,2.271857
15,8.708305,11.739676,-5.801014,-0.849616,-0.503377,-1.835064
16,15.714913,-1.918931,-0.30441,-1.84039,0.740418,-7.619909
17,9.865818,-13.450843,1.456848,-0.905547,1.182537,-7.69981
18,-7.843425,-17.12057,2.954526,0.239704,-1.14525,-2.836492
19,-14.178483,-7.962962,1.935721,-0.4581,-0.322268,1.118617
20,-5.735113,-10.23794,-1.137914,2.263867,-1.1053,3.939128
21,15.182415,-11.287213,0.210097,4.343961,1.606014,6.706372
22,14.334509,-1.701976,-5.34905,0.993438,2.239896,5.603736
23,7.278639,10.97472,-6.645765,-0.540665,-0.420813,0.567298
24,8.250719,10.756626,-5.031197,-0.516694,-1.297062,-3.64882
25,11.597811,-11.689101,2.976097,-2.194619,0.769715,-7.492067
26,2.017969,-14.760359,3.56135,-0.721774,-0.926854,-5.406646
27,-12.947723,-10.54773,3.813846,-1.057359,-0.455437,-1.041379
28,-11.396957,-5.795265,2.368289,0.910873,-0.47408,2.508897
29,9.948061,-11.425516,1.754877,2.966997,0.673833,5.944647
30,9.948061,-11.425516,1.754877,2.966997,0.673833,5.944647
31,9.920948,8.326621,-6.616955,-0.67916,0.897557,2.439649
32,7.871988,11.036232,-5.649341,-0.487397,-0.530011,-1.265102
33,12.022082,1.589593,-1.328603,-1.427568,0.42614,-6.844867
34,10.139822,-12.629366,1.433401,-1.432895,1.185201,-7.603929
35,10.139822,-12.629366,1.433401,-1.432895,1.185201,-7.603929
36,-10.137082,-14.668377,4.340598,-0.303624,-0.756398,-2.908403
37,-12.051997,-9.111931,0.960676,-0.269001,0.189099,1.086656
38,13.051865,-10.628336,-1.349177,2.879106,0.356892,6.735669
39,13.051865,-10.628336,-1.349177,2.879106,0.356892,6.735669
40,10.974554,5.274351,-5.921836,-0.130505,1.235805,3.973752
41,8.155354,12.206301,-4.69064,-2.018837,-0.013317,-0.143822
42,13.716102,5.787815,-2.025604,0.490061,-0.133169,-5.747558
43,13.639065,-11.784723,0.406845,-2.090747,1.986876,-8.328366
44,-3.813498,-16.480213,1.448781,-1.150577,-0.711121,-4.650249
45,-12.095759,-10.680851,3.681949,-1.209171,-0.151812,-0.873586
46,-7.820848,-7.987037,-1.243975,1.486162,-1.214498,3.534295
47,5.864028,-11.507031,-0.420504,2.807195,-1.310379,6.442698
48,14.476238,-10.410299,-2.558345,3.731385,0.615239,6.943412
49,9.504875,7.162008,-6.365183,-1.411588,0.548655,1.901648
50,9.55624,11.648915,-5.018951,-0.46609,-0.913537,-1.526112
51,10.449732,2.568518,-0.680895,-0.484734,1.329023,-5.244181
52,11.726898,-12.611073,2.391193,-0.775041,1.651291,-7.782374
53,-9.556165,-16.517822,-0.182109,-0.314278,-0.173119,-3.164087
54,-15.711735,-9.127811,0.215025,-0.44212,-0.708457,0.724437
55,-3.411273,-8.698906,-0.905882,2.239896,-1.82441,4.985834
56,13.932744,-10.458299,-1.039564,3.859227,-0.22106,7.689157
57,13.083185,3.148409,-5.902797,1.57139,1.078666,6.3335
58,11.462801,11.56984,-6.871127,-1.502142,-0.157139,1.179874
59,13.562127,8.485546,-3.267604,-1.083993,0.23704,-5.446597
60,16.270687,-10.902053,-0.579886,-1.363647,2.490253,-9.24723
61,1.89187,-15.181946,2.696334,1.566063,-0.838962,-6.770293
62,-14.95883,-11.797371,6.182245,-1.414251,-0.857606,-1.757826
63,-14.95883,-11.797371,6.182245,-1.414251,-0.857606,-1.757826
64,4.564164,-12.145396,0.569309,3.8539,-0.572625,6.312193
65,17.189972,-10.624514,-2.040805,2.082757,1.531439,7.590612
66,17.189972,-10.624514,-2.040805,2.082757,1.531439,7.590612
67,11.900578,10.083344,-4.734944,0.24503,0.114525,4.218782
68,10.954086,10.602358,-3.569055,-0.039951,-0.346238,-0.516694
69,11.096689,1.899854,-4.072208,-0.996101,1.496815,-4.828694
70,8.783094,-10.814306,0.767332,-0.6472,1.030725,-7.734434
71,-8.992978,-14.965508,0.292384,0.4581,0.327595,-4.562357
72,-15.733413,-10.235002,0.60925,-1.155904,-0.729764,-1.017408
73,-8.886673,-4.561847,0.548788,1.275755,-1.488825,3.326552
74,6.25716,-10.596852,-2.842081,2.96966,-0.22106,5.987261
75,12.539314,-3.015735,-2.901327,1.001428,-0.396843,5.824796
76,9.165571,8.240778,-3.331745,0.018644,-1.185201,2.70865
77,9.320882,10.792213,-3.03714,-0.532675,-0.005327,-2.05346
78,12.30325,4.236235,-1.794148,-0.623229,1.35033,-5.097695
79,9.691327,-13.160543,0.489456,-0.506041,1.166557,-7.215076
80,-3.407567,-16.415216,-0.545272,-1.725865,0.324931,-4.76211
81,-14.80802,-10.365513,2.482935,-0.143822,-0.729764,-0.239704
82,-7.657809,-9.405773,-0.544858,1.086656,-1.147914,3.888524
83,8.6983,-10.630095,-4.252338,2.032153,-0.993438,6.306866
84,17.086964,-5.447393,-5.075765,2.631412,-0.125179,6.725016
85,13.693924,12.736812,-7.347761,-1.203844,-1.057359,0.804339
86,13.049645,13.384834,-2.665815,-1.203844,0.157139,-4.314663
87,13.049645,13.384834,-2.665815,-1.203844,0.157139,-4.314663
88,9.463268,-17.251976,1.438428,0.953487,-1.235805,-7.204423
89,9.463268,-17.251976,1.438428,0.953487,-1.235805,-7.204423
90,-16.100365,-13.48694,2.351981,-0.431466,0.149149,1.813757
91,-16.100365,-13.48694,2.351981,-0.431466,0.149149,1.813757
92,6.632394,-15.157989,-5.505229,1.504805,-1.089319,5.933994
93,18.456865,-9.866685,-4.956283,4.117574,-1.739182,9.684023
94,17.088282,9.020572,-6.624309,1.398271,0.247694,5.918014
95,13.885904,16.3543,-5.527739,-1.443548,-1.257112,-0.873586
96,20.153603,8.161517,-4.600859,-2.468947,0.093218,-7.244373
97,11.827358,-13.698463,-0.547638,0.098545,1.941599,-8.13394
98,0.252433,-18.165749,2.404931,-2.442313,-0.002663,-4.716833
99,-16.97901,-10.390357,3.354876,-0.404833,-0.68715,0.415486
