,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5
0,-0.761604,0.260125,-0.064487,0.069248,0.242367,-0.00799
1,-0.761604,0.260125,-0.064487,0.069248,0.242367,-0.00799
2,0.121078,-1.423255,0.0756,-0.282318,-0.332922,0.239704
3,-0.548465,-2.297265,0.170656,-0.053267,-0.444783,0.700467
4,-0.227072,-1.277432,0.145531,0.383526,-0.45011,0.982784
5,0.615566,0.848074,-0.257951,0.777705,-0.162466,0.958814
6,0.178736,1.053169,0.931027,0.119852,0.287644,0.652526
7,1.055715,3.127047,0.029262,-0.500714,0.495387,0.308951
8,0.849933,3.053406,0.416624,-0.732428,0.644536,-0.527348
9,0.849933,3.053406,0.416624,-0.732428,0.644536,-0.527348
10,0.268455,0.34962,0.538942,-0.724437,0.383526,-1.315706
11,-0.756796,-2.534921,0.349812,-0.170456,0.181109,-1.222488
12,-0.756796,-2.534921,0.349812,-0.170456,0.181109,-1.222488
13,-1.024221,-3.802686,-0.046577,-0.005327,-0.255684,-0.090555
14,2.139422,-1.580676,-0.791385,0.138495,-0.468754,0.652526
15,2.139422,-1.580676,-0.791385,0.138495,-0.468754,0.652526
16,-0.340173,-1.386628,-0.788124,0.452773,-0.530011,1.110626
17,2.080562,1.385147,-0.902297,1.57139,-0.759061,1.659281
18,1.739154,2.444391,-0.581037,1.078666,-0.324931,1.35832
19,0.754644,2.949825,-0.544672,0.338248,-0.191763,1.169221
20,-0.127973,3.587588,-0.361698,0.002663,0.173119,0.540665
21,0.029223,3.843977,-0.16043,-0.511368,0.077238,-0.095881
22,3.490647,2.213611,-0.205566,-0.538001,0.495387,-1.246458
23,1.016158,0.534931,-0.109665,-0.604586,0.6472,-1.667271
24,0.093746,-1.016343,-0.598691,-0.01598,0.490061,-1.731192
25,0.524569,-2.585342,0.683734,0.0,0.087891,-1.59536
26,-0.705929,-3.363938,0.850903,-0.585942,0.090555,-0.886903
27,-0.909258,-4.334816,0.076777,-0.423476,0.111862,-0.540665
28,-0.813895,-4.15476,-0.876875,-0.002663,-0.130505,0.258347
29,1.373317,-3.426629,-1.524055,0.609912,-0.327595,1.102636
30,2.167208,0.039313,-1.239267,1.486162,-0.636546,2.016173
31,2.82109,1.751904,-1.351691,1.195854,-0.391516,2.26653
32,2.674493,2.931466,-1.573133,0.639209,-0.391516,2.144015
33,1.385569,4.026517,-0.412608,-0.077238,-0.380862,1.8324
34,-0.167641,5.077702,0.524579,-0.170456,0.045277,0.767051
35,-0.008429,4.461215,0.932317,-0.074574,0.141159,-0.596595
36,2.440448,3.654316,-0.199402,-0.258347,0.886903,-1.797777
37,2.440448,3.654316,-0.199402,-0.258347,0.886903,-1.797777
38,1.468277,-1.777451,-0.119824,-1.115953,0.583279,-1.821747
39,0.137269,-3.451912,-0.391547,-1.195854,0.620566,-1.512796
40,-0.8371,-3.949688,0.034163,-0.332922,0.455437,-1.321033
41,-1.244539,-5.04138,-1.061662,-0.314278,0.202416,-0.386189
42,-0.752411,-3.536773,-1.170157,0.026634,-0.274327,0.436793
43,2.101795,-2.257006,-1.316715,0.359555,-0.548655,1.299726
