,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5
0,0.300413,0.72758,0.878731,-0.082565,-0.055931,0.668507
1,0.300413,0.72758,0.878731,-0.082565,-0.055931,0.668507
2,-1.964993,-0.300555,-1.226914,-0.631219,0.039951,0.130505
3,-3.159662,-2.094925,2.170437,-0.745744,-0.055931,-0.034624
4,-6.498703,-2.887628,1.977581,-0.199753,0.127842,0.300961
5,0.898168,-12.323421,-3.279248,0.335585,1.174547,2.860462
6,12.391905,-10.109762,-1.684232,3.843247,-2.205272,7.308294
7,12.721008,-1.77454,-5.489402,2.218589,-0.242367,7.329601
8,18.877642,11.004465,-12.820757,-0.194426,-0.146486,3.467711
9,15.90317,13.353151,-5.443162,-3.262631,0.242367,-2.988304
10,20.613626,-6.691328,0.29242,-1.954915,3.393137,-10.104836
11,0.330798,-14.744413,1.400171,-0.348902,-0.817655,-6.09646
12,-16.232243,-12.06364,3.314725,-2.25055,0.410159,-2.618095
13,-22.462128,-5.523073,-1.673027,-2.95368,1.273092,0.665843
14,-22.462128,-5.523073,-1.673027,-2.95368,1.273092,0.665843
15,19.901545,-10.177757,-3.63541,3.963098,-2.130698,9.907746
16,19.901545,-10.177757,-3.63541,3.963098,-2.130698,9.907746
17,12.42205,7.570535,-7.994142,1.286409,-1.643301,2.807195
18,14.50653,7.932712,-6.829134,0.338248,3.467711,-6.597174
19,14.50653,7.932712,-6.829134,0.338248,3.467711,-6.597174
20,10.878243,-15.30143,1.374012,0.157139,0.117188,-8.299068
21,-7.036718,-18.784964,4.270074,-0.300961,-0.503377,-3.145443
22,-15.434322,-9.004565,0.843095,-1.608677,0.098545,0.404833
23,-7.361859,-8.592011,-1.66635,2.082757,-1.022735,3.888524
24,14.283367,-11.56611,-1.246787,4.322654,-0.583279,7.00467
25,12.937978,-1.523143,-4.148783,2.01351,0.202416,7.089898
26,10.236189,16.137709,-5.354735,-1.944262,-0.490061,0.460763
27,11.912701,7.642211,-4.159819,-1.813757,2.106728,-5.286795
28,13.023973,-12.497941,-0.95994,-1.270429,1.728529,-8.63199
29,2.127672,-16.990229,1.579863,-0.708457,-0.346238,-5.494537
30,-14.354092,-12.523821,1.775843,-1.696568,0.111862,-0.612576
31,-12.531266,-10.261441,-0.263417,0.117188,-0.740418,2.844482
32,15.998491,-10.495846,-7.000566,3.294592,-1.704558,9.063457
33,14.88895,1.544984,-5.920661,2.032153,-1.267765,6.986026
34,11.664425,14.920465,-4.290067,-1.917628,-0.492724,-0.282318
35,12.739643,9.53176,-3.230587,-1.486162,1.036052,-5.305438
36,11.788158,-5.545487,-3.654501,-1.491489,3.377157,-7.603929
37,10.315844,-16.777885,0.454246,0.814992,-0.231713,-7.918207
38,-11.370781,-19.351282,3.013133,-3.318562,0.522021,-1.61134
39,-13.421246,-12.030525,-0.713917,-0.276991,-1.267765,3.036245
40,-13.421246,-12.030525,-0.713917,-0.276991,-1.267765,3.036245
41,13.879685,-11.624912,-6.725349,3.126799,-1.725865,8.293742
42,14.751563,18.55716,-5.547588,1.15324,-1.147914,2.812522
43,16.539446,9.930487,-3.399141,-1.885668,0.775041,-5.553132
44,14.248909,-11.408079,-4.128325,-1.568726,2.711313,-8.568069
45,5.0517,-16.4345,0.486906,-1.568726,-0.292971,-6.810244
46,-12.293128,-13.686337,5.070427,-0.990775,0.743081,-0.43413
47,-12.293128,-13.686337,5.070427,-0.990775,0.743081,-0.43413
48,-13.935216,-10.239732,-0.68796,1.020072,0.103872,4.210792
49,11.079215,-11.744891,-1.973428,3.086849,-0.767051,8.144593
50,14.973806,-7.949153,-5.854179,0.644536,-0.713784,8.34701
51,15.532154,10.130287,-1.811439,-1.566063,-0.175783,-4.607635
52,15.532154,10.130287,-1.811439,-1.566063,-0.175783,-4.607635
53,14.102749,-11.372763,-2.39535,-2.333114,3.044235,-8.203187
54,2.432545,-15.746946,1.03784,-1.720539,0.548655,-5.814142
55,-11.364473,-12.953819,2.279725,-2.306481,0.402169,-0.767051
56,-10.531921,-6.726201,0.754329,-0.151812,-0.743081,2.682016
57,6.379906,-11.674754,-2.446557,2.010846,-1.773806,6.269579
58,14.882484,-9.9189,-6.508678,2.695333,-1.560736,7.69182
59,13.312664,13.427603,-5.992695,-0.103872,-0.668507,2.407689
60,15.16338,14.366704,-3.734682,-1.853707,0.338248,-3.481028
61,14.243588,-9.648218,-4.072455,-1.502142,2.895086,-8.946268
62,8.072919,-16.89662,0.392368,-0.969468,0.143822,-7.201759
63,-12.273608,-16.548237,3.232104,-2.002856,-0.306288,-2.245223
64,-14.56271,-12.722007,4.542153,-1.09731,-0.138495,2.064114
65,1.142344,-14.118549,-3.696775,0.284981,-0.977458,5.989925
66,18.368628,-9.897646,-6.47432,4.73814,-3.441077,8.384296
67,12.191338,9.414928,-5.314755,0.495387,-1.310379,3.880534
68,11.602272,14.67701,-3.369591,-0.19709,0.415486,-0.561972
69,12.602325,7.731701,-4.06649,-1.480835,2.074767,-5.145636
70,12.602325,7.731701,-4.06649,-1.480835,2.074767,-5.145636
71,12.972923,-12.375048,-2.731276,-1.936272,3.153433,-9.010189
72,-17.800465,-13.487624,1.569763,-1.640638,0.508704,-0.404833
73,-14.834284,-8.808564,-3.066469,1.193191,-1.054696,3.670127
74,8.807013,-11.675333,-5.804728,2.567491,-1.771143,7.286987
75,13.240521,-2.162875,-3.470423,0.66318,-1.976222,5.055081
76,10.29687,11.710282,-2.66147,-0.26101,-1.435558,2.008183
77,10.29687,11.710282,-2.66147,-0.26101,-1.435558,2.008183
78,10.108654,10.642204,-0.800333,-1.227815,0.998765,-1.848381
79,12.292471,-5.010575,-0.242747,-0.348902,2.559501,-6.037866
80,1.35901,-12.99542,-3.179219,-1.126607,2.167985,-5.736905
81,-10.719055,-9.695831,2.739551,-1.110626,0.266337,-2.602115
82,-15.590739,-2.79209,0.55625,-0.70313,0.117188,1.177211
