,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5
0,1.916536,-0.465923,-0.374403,0.125179,-0.034624,-0.22905
1,1.916536,-0.465923,-0.374403,0.125179,-0.034624,-0.22905
2,-4.506995,-6.691695,-1.330023,0.708457,-0.055931,2.104064
3,7.477389,-10.995518,-3.230503,2.972324,-1.965569,5.177596
4,15.911235,-7.805502,-3.833633,3.803296,-0.980121,7.372215
5,11.292244,5.96088,-9.051298,1.984213,-0.010653,4.98317
6,9.949667,11.395008,-6.204843,-1.757826,-0.463427,-1.552746
7,13.480944,6.438585,-4.026298,-2.498244,0.314278,-4.290693
8,12.987659,-11.651011,-1.882143,-2.27452,3.044235,-7.481413
9,-2.45904,-15.477981,-0.905002,-0.276991,0.295634,-5.129655
10,-11.208222,-11.497365,1.398322,-1.544756,-0.468754,-1.747172
11,-9.728541,-7.5745,-0.185068,-0.117188,-0.961478,2.439649
12,2.761107,-12.164836,-2.85058,2.70066,-1.880341,5.776855
13,2.761107,-12.164836,-2.85058,2.70066,-1.880341,5.776855
14,7.898422,7.559184,-5.56166,1.115953,0.01598,2.580808
15,7.898422,7.559184,-5.56166,1.115953,0.01598,2.580808
16,7.361341,10.160477,-5.17594,-1.773806,0.106535,-0.764388
17,9.353582,5.512718,-0.060813,-0.48207,1.246458,-4.232099
18,-1.672355,-14.177541,2.433598,-0.833636,-1.020072,-4.628942
19,-1.672355,-14.177541,2.433598,-0.833636,-1.020072,-4.628942
20,-11.173168,-5.385005,3.149756,-0.399506,0.162466,-0.67916
21,-8.687606,-6.06222,-1.208655,0.050604,-0.047941,2.650056
22,6.602972,-11.078227,-1.093252,2.378392,-1.198518,6.019222
23,12.033769,-2.821124,-3.765092,0.921527,0.926854,6.117767
24,8.822663,9.993815,-5.786431,0.65519,0.111862,1.856371
25,10.754042,10.606177,-4.639723,-1.206508,-0.066584,-3.83792
26,15.913225,-4.326027,-1.992317,-1.664608,1.621994,-6.924768
27,4.389142,-14.227084,-2.277635,-1.725865,1.645964,-6.061836
28,4.389142,-14.227084,-2.277635,-1.725865,1.645964,-6.061836
29,-11.84072,-7.550539,0.222592,-0.447447,-0.479407,1.086656
30,-1.692246,-13.089598,-2.35047,2.956343,-1.952252,4.322654
31,16.041376,-10.579568,-4.425689,4.013702,-0.612576,7.590612
32,16.021866,-1.630796,-5.676207,2.367738,-0.125179,7.569305
33,10.069838,13.246981,-5.659116,-0.506041,-0.21307,0.942834
