,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5
0,1.370472,-1.054298,-0.451409,-0.306288,-0.423476,0.292971
1,1.370472,-1.054298,-0.451409,-0.306288,-0.423476,0.292971
2,8.988115,7.717017,-6.073897,0.4581,0.761725,2.159995
3,9.96166,7.924464,-3.372283,-1.859034,0.247694,-2.498244
4,14.369909,-5.946633,1.696946,-1.195854,2.295827,-5.124329
5,1.822509,-11.624897,-0.549486,-0.255684,1.651291,-5.201567
6,-13.341079,-8.044122,2.191848,-1.12128,-0.527348,-1.811093
7,-15.968847,-2.781243,1.062449,-0.756398,0.191763,1.725865
8,-15.968847,-2.781243,1.062449,-0.756398,0.191763,1.725865
9,15.883312,-11.987129,-4.315823,1.534103,-1.142587,9.558844
10,15.392416,4.69174,-6.032723,-1.291736,-1.049369,1.736519
11,18.114738,7.288497,-4.824936,-1.717875,-0.721774,-3.121473
12,18.114738,7.288497,-4.824936,-1.717875,-0.721774,-3.121473
13,20.449316,-3.832511,-3.754558,-1.558073,4.298683,-6.988689
14,-11.44197,-18.135658,6.243026,-0.977458,-0.668507,-4.122901
15,-11.44197,-18.135658,6.243026,-0.977458,-0.668507,-4.122901
16,-18.762066,-10.479991,2.259961,-1.371637,0.154476,0.545991
17,-6.358342,-14.325324,-2.934249,1.629984,-0.556645,5.129655
18,16.159664,-10.534786,-4.929233,3.318562,-0.495387,10.134132
19,17.771454,6.906706,-7.504324,0.43413,-1.150577,6.418728
20,18.878405,15.434554,-5.353707,-3.161423,-0.159802,-1.616667
21,19.849709,0.612406,-4.971872,-2.570154,3.558266,-6.812907
22,11.105834,-14.798382,-2.046664,-1.526112,1.701895,-11.329987
23,-2.068632,-20.577106,3.607204,0.22106,-1.294399,-4.969853
24,-19.628517,-12.081316,1.313119,-2.122708,0.511368,0.324931
25,-15.000516,-9.478495,-4.306529,0.878913,-0.793685,4.26406
26,12.715441,-12.693831,-5.15619,2.327788,-0.601922,8.000772
27,16.44814,-0.97757,-2.123675,0.93218,-1.755163,9.060794
28,14.087065,13.180077,-3.337485,-2.128035,-1.496815,3.915158
29,23.048782,12.779571,-5.093475,-1.653954,2.73262,-5.166943
30,14.745283,-10.4204,-3.808177,0.359555,2.658046,-12.283474
31,-1.920321,-20.478504,8.30403,-1.696568,-1.938935,-5.66233
32,-16.755642,-17.993908,1.820854,-3.366503,0.92419,-0.295634
33,-11.953495,-9.933374,0.046082,1.515459,-1.150577,4.767437
34,5.233739,-12.937365,-6.227982,1.637974,0.010653,7.417492
35,16.696737,-4.473652,-0.063529,1.281082,-0.868259,7.971474
36,15.318913,19.69981,-2.196909,-1.15324,-0.801675,0.910873
37,14.086715,10.538801,-1.578789,-1.193191,1.635311,-4.810051
38,11.739553,-13.745421,-4.979312,-1.976222,2.68468,-9.878449
39,11.739553,-13.745421,-4.979312,-1.976222,2.68468,-9.878449
40,-16.909626,-18.037666,0.690568,-1.80044,0.759061,0.945497
41,-2.608812,-10.761976,-1.779892,1.576717,-1.560736,7.555988
42,14.130122,-9.88569,-4.49087,1.329023,-1.520786,11.441849
