,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5
0,1.211973,-0.247107,0.327837,0.058594,-0.527348,-0.042614
1,1.211973,-0.247107,0.327837,0.058594,-0.527348,-0.042614
2,-0.605948,-3.855673,7.113185,0.90022,-1.32636,-0.095881
3,0.476761,-5.442304,3.593358,-0.865596,-0.993438,1.12927
4,2.502923,0.558606,-1.671816,0.250357,-0.921527,1.811093
5,1.885719,-1.346022,-2.318916,-1.949589,-1.036052,1.376964
6,1.064432,-2.858027,0.405718,-1.052032,-1.166557,1.307716
7,1.348911,-1.238362,0.6741,-1.459528,-1.297062,0.223723
8,-0.018416,-3.477896,0.033751,-2.636739,-0.436793,-1.243795
9,0.205855,-9.186642,2.477768,0.071911,-0.247694,-0.295634
10,-1.791406,-11.640299,4.81029,2.207936,1.174547,2.51156
11,-1.791406,-11.640299,4.81029,2.207936,1.174547,2.51156
12,19.76445,-4.568086,-8.174955,6.285559,4.461149,7.422819
13,17.45156,-1.250338,-9.084574,3.382483,3.920484,8.301732
14,10.477423,-0.13442,-7.912794,1.219825,1.744509,1.600687
15,7.937528,1.606048,-7.638139,-0.612576,0.48207,0.047941
16,20.730759,10.122902,-12.679352,-2.92971,-1.321033,-7.348245
17,29.210932,8.789059,-21.525084,-18.209478,1.118617,-24.516344
18,22.798185,-10.328762,-4.595441,-3.126799,-4.97518,-4.54105
19,9.716433,-10.042195,-2.844166,-2.042807,-0.708457,-3.241324
20,4.051289,-5.564781,0.663996,-0.087891,-0.804339,-1.307716
21,3.204811,-0.991143,0.052996,0.362219,-0.532675,-0.628556
22,1.625685,0.246348,-0.415176,0.03196,-0.69514,-0.335585
23,0.950711,1.09158,-0.126493,1.3743,-0.681823,-0.359555
24,0.83831,0.429665,-1.549524,0.729764,-0.793685,-0.125179
25,1.81445,-0.775166,-3.508066,2.024163,-0.410159,0.149149
26,4.459977,-9.768941,-3.956234,7.566641,-3.872544,2.982977
27,9.695296,5.418245,-8.917387,11.780097,-4.312,3.795306
28,10.540136,14.970985,-6.073171,6.274906,-0.69514,-2.415679
29,10.540136,14.970985,-6.073171,6.274906,-0.69514,-2.415679
30,13.470055,-17.032898,-5.048426,0.061258,-0.431466,5.028447
31,13.470055,-17.032898,-5.048426,0.061258,-0.431466,5.028447
32,2.581541,-11.431206,-2.909386,-6.519936,-1.984213,4.887289
33,-1.271124,-4.790321,3.351369,-2.48759,-0.785695,0.684487
34,-1.271124,-4.790321,3.351369,-2.48759,-0.785695,0.684487
35,-1.92519,-3.576086,-0.864276,-2.849809,-1.459528,0.620566
36,12.764168,3.607828,9.470873,0.668507,-4.668892,-0.415486
37,7.991649,6.988493,8.89761,-3.19871,1.946925,-2.306481
38,7.991649,6.988493,8.89761,-3.19871,1.946925,-2.306481
39,-0.141216,-7.947864,-15.461378,-13.894815,1.126607,4.373258
40,12.574171,4.604019,-7.118167,-2.615432,4.719496,4.764773
41,14.135809,1.693437,-15.296504,-4.469139,1.470182,7.782374
42,16.263723,14.937097,-4.745301,3.42776,-1.771143,4.021693
43,12.247869,6.460567,-5.24509,-3.497008,0.063921,-1.917628
44,8.743608,1.525928,-4.459883,-1.491489,-0.993438,-2.229243
45,6.394096,0.765709,-4.296922,-3.568919,0.173119,-2.114718
46,6.246069,-2.254439,-1.416941,-0.69514,1.206508,-2.421006
47,0.907817,-2.598195,-2.027847,0.66318,1.60335,-1.360983
48,-3.082661,-6.670402,-1.869354,-0.055931,1.5634,-0.729764
49,-2.695166,-3.088241,-0.320085,-0.335585,1.811093,-0.410159
50,-1.56039,0.158461,-1.380971,-1.58737,1.712549,0.492724
51,-0.17828,1.753921,-0.316633,-1.5634,0.506041,0.340912
52,2.065186,2.072551,0.718631,-1.185201,0.511368,0.665843
53,-0.284523,0.402156,0.958371,-2.578145,0.524684,0.812329
54,3.291713,1.021601,-0.494156,-3.382483,2.564828,0.767051
55,-2.446478,1.447641,-3.054677,-1.526112,2.159995,0.977458
56,-1.911459,3.130537,-2.446974,0.974794,2.008183,-0.522021
57,3.143687,-1.173584,-2.162593,1.057359,0.063921,0.346238
58,9.96962,-5.434012,-4.9064,9.73729,-7.457443,6.948739
59,7.293747,9.107001,9.237209,3.204037,0.764388,3.457058
60,7.83117,9.702684,-3.547837,-3.672791,4.197475,-3.289265
61,5.271797,4.692602,-2.65799,-3.973752,4.642258,-3.193384
62,11.802874,10.227391,-10.99157,-5.406646,5.505191,-3.318562
63,3.882938,5.9927,-17.956661,0.849616,-0.721774,-4.839348
64,13.02179,0.434144,-11.163048,3.331879,-9.998301,-6.045856
65,25.008305,12.860642,5.684005,4.125564,-10.560272,5.675647
66,20.597925,11.630592,3.762926,3.465048,-0.223723,0.010653
67,9.352051,5.40825,-0.954049,1.001428,1.829737,-0.383526
68,9.352051,5.40825,-0.954049,1.001428,1.829737,-0.383526
69,1.562592,2.972612,-4.214224,-2.652719,3.40379,-1.227815
