,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5
0,0.118553,0.419456,-0.283447,0.135832,-0.079901,0.050604
1,0.118553,0.419456,-0.283447,0.135832,-0.079901,0.050604
2,-0.545332,0.371223,0.707172,0.159802,-0.090555,0.47408
3,-1.178455,-2.048042,0.797323,0.274327,-0.141159,0.271664
4,-1.178455,-2.048042,0.797323,0.274327,-0.141159,0.271664
5,1.167253,-3.656685,-0.313548,0.559308,-0.143822,1.190528
6,2.157124,-0.979666,-0.953102,0.958814,-0.042614,2.032153
7,1.661825,1.235345,-1.048652,0.141159,-0.034624,2.492917
8,0.883021,3.637052,-0.808389,0.380862,-0.173119,1.994866
9,0.634663,5.84424,-0.342267,0.593932,-0.074574,0.21307
10,2.481328,4.982245,-0.593243,0.633883,-0.055931,-1.528776
11,2.481328,4.982245,-0.593243,0.633883,-0.055931,-1.528776
12,1.30437,-0.754301,0.27795,-1.110626,-0.063921,-1.922955
13,1.30437,-0.754301,0.27795,-1.110626,-0.063921,-1.922955
14,0.368091,-2.971983,0.447592,-1.462192,0.00799,-1.728529
15,-0.838954,-4.223323,1.042099,-0.311615,-0.143822,-1.006755
16,-0.933845,-4.602957,1.278402,0.269001,-0.242367,-0.258347
17,3.64733,-3.719671,-0.209951,0.367545,-0.042614,0.88424
18,0.855883,-1.06809,-1.378693,2.229243,0.258347,1.981549
19,4.158541,2.33795,-1.689143,1.656618,0.612576,2.809858
20,2.096553,3.67895,-2.836946,-0.151812,0.958814,2.239896
21,1.105835,5.02425,-3.130274,-1.227815,0.623229,2.04547
22,-0.66328,5.738756,-1.253152,-0.535338,-0.234377,0.42614
23,0.621791,3.957209,-0.181672,0.029297,-0.540665,-1.275755
24,5.070925,1.096611,-0.724271,-1.131933,0.093218,-2.167985
25,1.856918,-1.462444,0.183123,-1.13726,-0.01598,-2.341105
26,0.954372,-2.53549,0.422266,-0.42614,0.02397,-1.728529
27,-0.793489,-3.292098,0.819747,-1.33435,0.135832,-1.091983
28,-1.191446,-4.043068,0.962411,-0.018644,0.093218,-0.607249
29,-0.172591,-3.661781,0.664508,0.303624,-0.00799,0.26101
30,2.3537,-2.348901,-0.071284,0.575289,-0.01598,0.88424
31,0.979123,-1.284365,-0.695362,0.732428,0.186436,1.707222
32,2.490088,1.128153,-1.318819,1.302389,-0.292971,2.436986
33,0.565558,3.471836,-1.89234,0.814992,0.588605,1.773806
34,-0.374602,3.93949,-1.837854,-0.378199,0.109198,1.147914
35,0.475083,4.647614,-1.062208,0.199753,0.119852,-0.561972
36,3.814604,3.594392,-1.261881,0.066584,-0.167792,-1.707222
37,0.774458,-0.192795,0.295335,-0.042614,-0.476744,-2.125371
38,0.783631,-0.791406,0.609976,0.03196,-0.407496,-1.392944
39,0.783631,-0.791406,0.609976,0.03196,-0.407496,-1.392944
40,-0.891708,-3.033027,1.91519,-0.125179,-0.058594,-1.004091
41,-0.891708,-3.033027,1.91519,-0.125179,-0.058594,-1.004091
42,-0.337716,-4.028523,1.460675,-0.050604,0.079901,-0.431466
43,3.430436,-4.082933,0.432862,0.332922,0.133169,0.769715
44,-0.016834,-2.113586,-0.405465,0.615239,0.106535,1.84039
45,2.194466,1.41237,-0.898489,1.302389,0.138495,2.506234
46,1.15619,2.685771,-2.134089,0.319605,0.67916,1.472845
47,-0.243512,3.35386,-3.110944,0.117188,0.43413,0.969468
48,0.50377,4.244627,-1.715276,0.162466,-0.316941,0.633883
49,2.899646,3.140902,-0.584869,-0.881576,-0.346238,-1.044042
50,-0.005571,1.346214,1.177482,-0.569962,-0.231713,-1.664608
51,0.746317,-0.759864,1.173721,-0.463427,-0.005327,-1.451538
52,-0.18677,-3.003881,0.853753,-0.48207,-0.039951,-1.504805
53,-0.92504,-2.866082,1.162294,-0.149149,-0.005327,-0.921527
54,0.305505,-4.030184,0.300539,0.066584,-0.058594,-0.189099
55,2.299215,-3.272989,-0.479387,0.604586,-0.042614,0.705794
56,-0.454124,-2.362255,-0.635673,1.233142,-0.053267,1.518122
57,2.397734,0.132462,-1.425108,2.253213,0.324931,1.81642
58,0.945205,2.840933,-2.731737,0.191763,0.822982,1.976222
59,-0.247209,3.919089,-2.944145,-1.246458,0.351565,1.893658
60,0.128822,4.489159,-0.919247,0.41815,-0.165129,0.005327
61,3.45874,4.119368,-0.622936,0.878913,-0.199753,-1.661945
62,-0.359212,0.176088,-0.092335,-1.12927,-0.711121,-1.837727
63,0.869563,-0.619569,0.953818,-0.548655,-0.170456,-1.254448
64,-0.127444,-3.068711,0.663137,-1.645964,-0.340912,-1.289072
65,-0.127444,-3.068711,0.663137,-1.645964,-0.340912,-1.289072
66,-0.771427,-3.645471,1.356576,-0.412823,-0.407496,-0.841626
67,-0.450895,-3.662598,1.631744,-0.319605,-0.194426,0.005327
68,1.275346,-3.186978,0.47925,-0.25302,-0.058594,0.745744
69,1.023251,-1.480214,-0.231449,0.964141,0.077238,1.669935
70,2.206048,0.808306,-0.792508,1.480835,0.151812,2.085421
71,1.562672,2.407576,-2.632578,1.131933,1.020072,1.472845
72,0.382261,3.820219,-3.149212,-0.89223,0.599259,1.688578
73,-0.289614,4.294671,-1.945173,-0.506041,-0.316941,0.551318
74,0.267568,3.615035,-0.06524,-0.103872,-0.583279,-0.886903
75,2.314591,0.768339,-0.39009,-1.677925,-0.021307,-0.556645
76,0.599549,-1.577193,0.977407,-1.222488,0.375536,-1.34234
77,-0.098476,-1.038538,0.653221,0.106535,0.761725,-1.435558
78,0.221852,-1.785588,0.2386,-0.969468,0.324931,-0.998765
79,-1.227785,-2.339451,0.396979,-0.002663,0.021307,-0.532675
80,-0.849564,-2.178217,0.17335,-0.087891,0.058594,0.010653
81,-0.779509,-2.13578,-0.174669,0.029297,-0.26101,0.511368
82,0.714127,-1.252793,-0.095798,0.511368,-0.394179,0.961478
83,0.420568,-0.698541,-0.901899,0.346238,-0.383526,1.592697
84,0.956988,0.865355,-1.126888,1.020072,-0.439456,1.680588
85,0.708388,2.192391,-1.200564,0.89223,-0.476744,1.395607
86,0.274734,3.311061,-1.124409,0.127842,-0.346238,1.009418
87,-0.285269,3.848383,-0.571177,-0.660516,-0.258347,0.047941
88,1.147667,2.958189,0.318488,-0.511368,0.002663,-1.5634
89,2.331759,0.178557,0.390948,-0.19709,0.295634,-2.51955
90,1.968235,-2.030803,0.592802,-0.282318,0.372872,-2.210599
91,2.032963,-3.667653,-0.629484,-1.1053,0.862933,-1.424904
92,-0.902763,-4.23879,-0.948712,-1.371637,0.676497,-0.516694
93,-0.902763,-4.23879,-0.948712,-1.371637,0.676497,-0.516694
94,-0.927981,-2.424538,-1.281524,-0.247694,-0.146486,1.09731
95,0.661507,0.200829,-0.091983,1.230478,-0.601922,1.709885
96,1.294867,1.906223,0.258126,0.548655,-0.990775,1.970896
97,1.294867,1.906223,0.258126,0.548655,-0.990775,1.970896
98,1.441939,5.230513,0.823864,0.24503,-0.743081,0.125179
99,1.441939,5.230513,0.823864,0.24503,-0.743081,0.125179
