,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5
0,0.079106,0.394032,0.551444,0.351565,0.02397,0.633883
1,0.079106,0.394032,0.551444,0.351565,0.02397,0.633883
2,-0.903497,-3.666397,-0.282844,-0.095881,-0.319605,0.972131
3,1.116125,-0.656101,0.333118,1.624657,-0.569962,1.209171
4,1.6382,1.405135,0.393875,1.187864,-0.271664,1.739182
5,1.003448,2.220504,0.030765,1.004091,-0.047941,1.499479
6,0.028774,3.248704,-0.313529,0.340912,0.162466,0.428803
7,0.03005,3.020615,-1.581368,-0.311615,-0.013317,-0.282318
8,-0.120485,1.957117,-1.046431,-0.348902,-0.143822,-0.926854
9,-0.120485,1.957117,-1.046431,-0.348902,-0.143822,-0.926854
10,0.667496,-1.956176,0.527999,-0.226387,-0.311615,-1.267765
11,-0.312815,-3.138694,1.025005,-0.101208,-0.055931,-0.66318
12,-0.032064,-2.905234,0.69038,-0.00799,0.191763,0.143822
13,0.462654,-1.249818,0.010441,0.039951,0.21307,1.025398
14,0.462654,-1.249818,0.010441,0.039951,0.21307,1.025398
15,0.50726,0.902984,-0.318485,0.351565,0.19709,1.395607
16,0.381774,2.535184,-0.339922,0.378199,0.117188,1.201181
17,-0.173109,2.947793,-0.602718,0.079901,0.00799,0.354229
18,0.075566,2.53536,-0.537257,0.02397,-0.162466,-0.218397
19,0.182602,1.058201,0.032005,-0.194426,-0.242367,-0.865596
20,0.241339,0.097825,0.385068,-0.189099,-0.25302,-1.049369
21,0.128828,-1.498574,0.808822,-0.162466,-0.178446,-0.852279
22,-0.005551,-1.912198,0.945214,-0.087891,0.002663,-0.364882
23,-0.234381,-1.189464,0.31803,-0.25302,0.247694,0.380862
24,-0.060061,0.048358,-0.163724,-0.135832,0.284981,0.692477
25,0.134305,1.049725,-0.367703,-0.018644,0.151812,0.689814
26,-0.119217,1.632314,-0.504733,0.063921,0.042614,0.447447
27,-0.118415,1.497473,-0.293617,0.26101,-0.151812,0.045277
28,-0.034857,0.772937,0.008929,0.159802,-0.202416,-0.292971
29,-0.152736,0.208221,0.438756,-0.021307,-0.125179,-0.274327
30,-0.30275,-0.124439,0.435576,-0.21307,-0.066584,-0.199753
31,-0.258284,-0.324037,0.374493,-0.082565,0.079901,-0.210406
32,-0.153046,-0.440494,0.057105,-0.047941,0.127842,0.005327
33,-0.183976,-0.09376,-0.070314,-0.021307,0.069248,0.178446
34,-0.160971,0.272178,-0.206731,-0.029297,0.037287,0.223723
