,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5
0,-0.071819,0.354963,0.275074,-1.033389,0.743081,-0.825646
1,-0.071819,0.354963,0.275074,-1.033389,0.743081,-0.825646
2,-0.360728,-2.704719,0.892838,0.066584,-0.271664,0.122515
3,0.084804,-3.349246,0.010835,0.599259,-0.199753,0.556645
4,0.33012,-1.123242,0.020116,0.66318,-0.279654,1.16123
5,1.520388,0.162338,0.1273,0.226387,-0.942834,1.661945
6,1.054803,2.719252,-0.197228,0.388852,-0.324931,1.566063
7,1.054803,2.719252,-0.197228,0.388852,-0.324931,1.566063
8,2.669287,4.71279,1.195036,-0.090555,0.484734,-0.002663
9,2.669287,4.71279,1.195036,-0.090555,0.484734,-0.002663
10,0.241248,3.671865,1.152836,0.143822,0.873586,-0.977458
11,0.693219,2.67675,0.966633,-0.034624,0.484734,-1.496815
12,0.596907,-1.044476,0.584552,0.095881,0.508704,-2.269193
13,0.168322,-3.679206,0.544892,-0.101208,0.22106,-1.944262
14,-0.963803,-5.1274,-0.360961,-0.346238,0.005327,-0.545991
15,2.030609,-4.886562,-0.871288,-0.042614,-0.343575,0.428803
16,-0.164152,-1.668332,-1.045528,0.673833,-0.620566,1.906975
17,3.1221,1.463609,-0.712488,1.443548,-0.996101,2.596788
18,3.078443,3.909837,-0.752894,1.238468,-0.45011,2.114718
19,1.590735,5.477459,-0.63227,0.165129,-0.082565,1.861697
20,1.245053,6.583079,0.146363,-0.298298,0.098545,0.68715
21,4.770617,6.395728,0.362529,0.109198,0.431466,-1.11329
22,1.283387,2.412671,0.21022,0.087891,0.388852,-2.287837
23,1.510565,1.036018,0.469166,0.218397,0.175783,-2.183965
24,0.657993,-4.03393,0.33135,-0.415486,0.24503,-2.418342
25,0.210542,-5.177011,0.795423,-0.066584,0.03196,-1.5634
26,-0.323116,-4.656974,-0.602457,0.002663,0.138495,0.133169
27,2.100726,-3.873985,-1.696882,0.290308,0.050604,1.182537
28,1.306844,0.646467,-1.444682,0.697804,-0.412823,2.679353
29,3.337402,1.743307,-0.936443,0.974794,-0.740418,2.679353
30,1.671548,4.505994,-1.411,-0.218397,0.069248,2.269193
31,1.031239,5.639978,-0.830218,-0.42614,-0.071911,1.528776
32,1.587938,6.284126,0.694052,-0.383526,0.146486,0.0
33,1.587938,6.284126,0.694052,-0.383526,0.146486,0.0
34,1.727741,0.786773,0.412401,-0.287644,0.370209,-2.49558
35,1.224472,-1.726452,0.385732,-0.958814,0.500714,-2.285174
36,1.224472,-1.726452,0.385732,-0.958814,0.500714,-2.285174
37,-0.041959,-4.8924,-0.475122,-0.543328,0.540665,-1.869688
38,-0.556788,-5.622796,-0.034666,-0.183773,0.130505,-0.870923
39,0.627045,-5.483468,-0.892091,0.404833,-0.175783,0.167792
40,2.160997,-4.52492,-1.528987,1.171884,0.01598,1.182537
41,4.227433,0.383594,-1.181528,1.901648,-0.785695,3.054888
42,4.64558,3.540721,-1.723942,1.070676,0.119852,3.19871
43,2.441167,6.665066,-1.690925,-1.052032,0.218397,2.578145
44,0.917247,6.787042,0.143781,-0.921527,-0.274327,1.454202
45,0.996161,6.30686,1.649925,0.420813,-0.005327,-0.668507
46,5.914561,4.907622,-0.448001,0.242367,0.22905,-2.543521
47,2.079056,-0.563539,0.063169,0.005327,0.066584,-2.761917
48,2.267154,-2.284463,0.775798,-0.65519,-0.047941,-2.157332
49,-0.308235,-4.002618,0.298758,-1.544756,0.506041,-1.504805
50,-0.840739,-4.790087,0.445095,-0.194426,0.21307,-0.807002
51,-1.022169,-4.899806,-0.319818,-0.215733,0.178446,-0.055931
52,2.987454,-3.842478,-1.278372,0.143822,-0.410159,0.783032
53,-0.036289,-0.460367,-0.441196,1.046705,-0.495387,2.338441
54,2.56056,2.116913,-1.1946,1.089319,-0.681823,2.799205
55,2.034876,4.124985,-1.201687,1.206508,0.077238,1.906975
56,0.718207,5.464165,-0.913708,-0.00799,0.026634,1.254448
57,0.234332,5.945933,-0.259226,-0.322268,0.103872,0.415486
58,1.203198,4.97835,0.00014,-0.242367,0.300961,-1.022735
59,3.774588,0.797652,0.446009,-0.279654,0.194426,-2.492917
60,3.774588,0.797652,0.446009,-0.279654,0.194426,-2.492917
61,0.898081,-1.842825,0.990114,-0.953487,0.298298,-1.582043
62,-0.783369,-3.962835,0.411749,-0.343575,0.274327,-1.028062
63,-0.783369,-3.962835,0.411749,-0.343575,0.274327,-1.028062
64,-1.057654,-3.865472,-0.093918,0.250357,0.093218,0.165129
65,-1.057654,-3.865472,-0.093918,0.250357,0.093218,0.165129
66,1.189106,-2.823108,-1.103621,0.183773,-0.519358,1.217161
67,2.377179,-1.298733,-1.18543,0.41815,-0.559308,1.789786
68,3.876137,1.290224,-1.276635,1.313043,-0.870923,2.269193
69,1.838332,4.051337,-0.522697,0.910873,-0.567298,2.205272
70,0.771687,5.442279,-0.30724,0.231713,-0.178446,1.118617
71,0.185015,5.521275,-0.17722,-0.420813,-0.047941,0.101208
72,1.673856,3.693975,0.362714,-0.095881,0.290308,-1.504805
73,2.364064,1.665685,-0.105192,-0.886903,0.689814,-1.944262
74,2.65243,-1.96161,-0.077074,-0.439456,0.804339,-2.205272
75,0.776682,-3.824459,-0.333471,-1.020072,0.974794,-1.898985
76,-0.965353,-4.430525,-0.619514,-0.407496,0.825646,-1.195854
77,-1.65164,-4.629517,-0.221779,0.103872,0.053267,-0.186436
78,-0.947556,-4.531491,-0.676527,0.263674,-0.133169,0.604586
79,0.802671,-3.080154,-1.031561,0.748408,-0.564635,1.59536
80,3.799607,-0.613978,-1.56106,0.490061,-0.964141,2.269193
81,3.460727,2.466768,-0.658636,0.921527,-1.499479,2.572818
82,1.631838,4.797683,0.333262,1.030725,-1.201181,1.760489
83,0.663969,4.727952,0.932631,0.828309,-0.468754,-0.01598
84,0.55455,3.723556,0.720372,-0.045277,0.167792,-0.825646
85,1.317516,1.787315,-0.119911,-0.583279,0.700467,-1.608677
86,1.911601,-0.436391,-0.986953,-0.980121,0.852279,-1.853707
87,1.655985,-1.751811,-1.669745,-1.355657,0.817655,-1.443548
88,0.831549,-2.067515,-1.311251,-0.807002,0.740418,-1.142587
89,-0.759969,-3.489516,0.138654,-0.295634,0.506041,-1.070676
90,-0.610214,-3.490464,0.625513,0.394179,0.420813,-0.495387
91,-1.077815,-2.312396,-0.016979,-0.010653,0.396843,0.511368
