,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5
0,1.142016,1.018433,0.677593,0.175783,-0.460763,0.67916
1,1.142016,1.018433,0.677593,0.175783,-0.460763,0.67916
2,0.840727,-2.015249,-0.742828,1.61134,-1.35832,2.615432
3,-0.013852,-0.92355,-0.614269,1.222488,-0.769715,1.675261
4,-0.117969,-0.230842,-2.228961,0.854943,-0.556645,1.321033
5,-0.891992,0.270666,-0.822522,0.953487,-0.588605,0.9162
6,1.238552,-4.367179,1.939218,1.582043,-1.030725,1.142587
7,1.238552,-4.367179,1.939218,1.582043,-1.030725,1.142587
8,2.166201,1.690412,-0.666129,2.048133,-1.11329,1.896321
9,3.915269,14.443416,-3.076536,4.551704,-1.446211,-0.170456
10,20.746006,-0.66047,-1.873601,-5.718261,-5.997915,-16.97101
11,20.746006,-0.66047,-1.873601,-5.718261,-5.997915,-16.97101
12,6.314988,-24.025938,-10.685862,-2.359748,-1.203844,3.164087
13,1.719709,-2.507801,0.907486,-4.740803,-2.96966,4.727486
14,5.526621,5.27359,10.353405,-0.966804,-2.06944,1.789786
15,-2.279624,-4.133046,0.561749,-2.064114,0.807002,-0.783032
16,-4.189076,-9.090279,-1.058651,-1.632647,-0.210406,-0.269001
17,0.005594,-2.169524,1.031222,1.510132,-1.712549,0.569962
18,2.286758,-2.819684,4.777535,1.845717,-1.510132,1.566063
19,2.792679,0.9293,-5.022938,2.674026,-0.24503,-0.186436
20,2.792679,0.9293,-5.022938,2.674026,-0.24503,-0.186436
21,10.894963,10.254079,-9.242382,3.124136,-4.466476,-10.437758
22,22.914282,-27.60962,2.403798,-6.005905,-5.108348,-10.168757
23,1.518448,-3.399812,-4.545327,-2.562164,-2.663373,5.079052
24,-6.764307,-1.202284,-1.488679,-6.57853,-2.642066,1.864361
25,0.443768,-8.080437,4.778444,-4.469139,-0.343575,0.053267
26,2.057078,-7.097359,5.589742,-2.210599,1.073339,0.548655
27,0.39841,-6.554809,5.567298,0.026634,2.852472,1.321033
28,-2.443698,-6.099242,2.840644,3.851237,3.350523,3.145443
29,0.233393,-3.786052,-2.483861,3.563592,2.927047,3.41178
30,3.346711,-5.575164,-4.436595,2.572818,1.446211,2.650056
31,4.741635,-5.491474,-2.236343,4.54904,1.235805,4.450496
32,1.612594,-1.160511,-1.436001,1.504805,0.444783,3.646157
33,2.056685,-1.511372,-1.106343,1.158567,-0.061258,2.354421
34,-0.889903,10.628961,-13.281665,0.881576,3.499672,0.48207
35,29.011864,-21.61354,-21.448755,-11.303353,5.814142,-8.450881
36,14.296011,-4.730777,1.77299,1.8324,-2.303817,1.869688
37,3.881154,-12.831744,-0.790259,-1.35033,-2.136025,-1.262439
38,9.595996,-17.341148,5.520644,-3.449067,-2.833828,-4.676882
39,2.54158,-12.241869,8.382631,-1.12128,-0.034624,-3.518315
40,2.54158,-12.241869,8.382631,-1.12128,-0.034624,-3.518315
41,2.896197,-1.326564,0.370246,0.154476,3.347859,1.651291
42,2.896197,-1.326564,0.370246,0.154476,3.347859,1.651291
