,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5
0,-0.255266,-0.154748,-0.273293,-0.050604,0.01598,0.013317
1,-0.255266,-0.154748,-0.273293,-0.050604,0.01598,0.013317
2,-0.792226,-1.176848,-0.709993,-0.23704,-0.314278,0.170456
3,0.490267,-1.260424,-1.72216,0.913537,-0.322268,0.284981
4,1.240727,-1.216359,-0.821199,0.940171,-0.881576,0.844289
5,0.830842,0.128265,0.59295,1.091983,-0.479407,1.198518
6,0.655059,1.309049,1.354088,0.599259,0.03196,1.169221
7,1.472145,3.528791,0.171692,-0.428803,0.495387,0.854943
8,1.645883,3.471934,-0.096368,-0.804339,0.705794,0.181109
9,-0.003665,2.941095,0.26548,-0.135832,0.335585,-0.471417
10,0.415492,2.651197,0.506332,0.005327,0.130505,-0.993438
11,0.87592,-0.667635,0.215403,-0.628556,0.066584,-1.536766
12,0.298193,-1.857181,0.918009,-0.399506,0.258347,-1.606014
13,0.298193,-1.857181,0.918009,-0.399506,0.258347,-1.606014
14,-0.600068,-4.063457,0.272233,-0.420813,0.247694,-1.041379
15,4.086922,-3.34132,-1.319711,0.631219,-0.226387,0.468754
16,4.086922,-3.34132,-1.319711,0.631219,-0.226387,0.468754
17,0.765912,-0.972163,-1.397992,0.865596,-0.157139,1.568726
18,1.27667,2.922685,-1.194927,0.127842,-0.764388,2.666036
19,1.304949,4.013712,-0.454952,0.724437,-0.628556,1.720539
20,0.336443,4.416931,-0.10162,0.404833,-0.175783,0.780368
21,0.126812,4.321602,0.181491,0.109198,-0.021307,-0.074574
22,1.662515,3.960339,0.51384,-0.135832,0.173119,-0.9162
23,2.191989,0.250329,-0.224551,-0.68715,0.87625,-1.699232
24,0.342347,-1.026132,0.087274,-0.412823,0.186436,-0.958814
25,-0.813433,-0.698529,0.320482,-0.751071,0.303624,-0.894893
26,-1.444922,-2.319492,0.019666,0.026634,0.332922,-1.225151
27,-0.720024,-3.202929,0.121534,-0.037287,0.071911,-0.868259
28,-0.988195,-3.038833,-0.535838,-0.343575,-0.042614,0.19709
29,1.655209,-1.737902,-0.658998,0.22106,-0.514031,0.745744
30,1.900412,-1.150592,-0.899655,0.530011,-0.498051,1.163894
31,1.812058,0.968536,-0.534044,1.5634,-0.868259,1.432895
32,1.631126,2.192906,-0.765369,1.201181,-0.284981,1.438221
33,0.560677,3.346907,-1.074953,-0.002663,-0.013317,1.251785
34,-0.218064,3.854219,-0.192118,-0.045277,-0.122515,0.484734
35,-0.402599,3.316243,0.257492,-0.165129,0.026634,-0.410159
36,2.808072,1.914105,0.020667,-0.362219,0.407496,-1.451538
37,1.088515,-0.137012,-0.241369,-1.12927,0.822982,-1.629984
38,-0.285852,-1.445879,-0.390471,-0.838962,0.351565,-1.193191
39,-0.220545,-2.387002,-0.3265,-1.099973,0.577952,-1.036052
40,-1.373249,-3.887923,-0.822469,-0.617902,0.26101,-0.644536
41,-1.199696,-3.760564,-0.460128,-0.034624,-0.026634,-0.175783
42,-0.760723,-2.047029,-0.578162,0.407496,-0.322268,0.551318
43,1.019437,-1.006405,-0.849439,0.90022,-0.522021,0.92419
44,1.019437,-1.006405,-0.849439,0.90022,-0.522021,0.92419
45,0.994013,-0.092561,-0.661322,0.830972,-0.569962,1.249122
46,0.600774,1.468393,-0.675919,0.138495,-0.788358,1.683252
47,0.754467,3.310429,-0.257085,0.506041,-0.340912,1.214498
48,0.538118,3.153791,-0.232925,0.055931,-0.239704,0.596595
49,-0.147126,3.175048,0.390449,0.407496,-0.098545,-0.170456
50,0.202591,2.396751,0.812407,0.48207,0.157139,-0.90022
51,1.889192,-1.461904,-0.458124,-0.719111,0.985448,-1.696568
52,1.889192,-1.461904,-0.458124,-0.719111,0.985448,-1.696568
53,-0.636548,-1.973722,-0.456383,-0.402169,0.428803,-1.070676
54,-0.801246,-2.050593,-0.202516,-0.711121,0.423476,-0.777705
55,-1.245464,-3.264942,-0.122101,-0.386189,0.069248,-0.420813
56,-1.342303,-3.239655,-0.233472,0.23704,-0.114525,-0.119852
57,-0.669624,-2.546637,-0.682267,0.189099,-0.298298,0.498051
58,2.256486,-1.1893,-1.19602,0.303624,-0.471417,1.126607
59,1.408667,-0.100555,-0.926199,1.020072,-0.918864,1.35832
60,1.402144,2.298052,-0.325243,1.536766,-0.849616,1.57139
61,0.694624,2.774885,-0.502122,0.809665,-0.420813,1.267765
62,0.125696,3.280186,-0.409553,-0.114525,-0.146486,0.804339
63,-0.301109,3.410014,0.287514,-0.322268,0.127842,0.013317
64,0.909006,2.562068,0.808221,-0.175783,0.44212,-0.988111
65,3.088814,1.361866,0.062976,-0.751071,0.958814,-1.518122
66,0.311476,-1.216955,-0.055895,-0.538001,0.791022,-1.635311
67,0.165133,-1.68642,-0.368723,0.053267,0.41815,-1.36631
68,-0.274524,-2.657347,-0.338072,-0.415486,0.316941,-1.038715
69,-0.936179,-3.03382,-0.141749,-0.386189,0.074574,-0.530011
70,-1.116859,-2.920964,0.080415,-0.146486,-0.069248,-0.085228
71,-0.376568,-2.462307,-0.04506,0.106535,-0.279654,0.274327
72,1.281408,-1.421029,-0.809264,0.037287,-0.420813,0.852279
73,0.491521,-1.101079,-0.592292,0.48207,-0.609912,1.360983
74,1.140725,-0.045363,-0.60675,0.372872,-0.926854,1.869688
75,1.076301,2.527642,-0.74002,1.179874,-0.189099,1.416914
76,1.076301,2.527642,-0.74002,1.179874,-0.189099,1.416914
77,0.458931,3.229201,-0.398081,-0.130505,-0.324931,1.083993
78,0.852606,3.018194,0.807041,-0.191763,0.492724,-1.118617
79,0.852606,3.018194,0.807041,-0.191763,0.492724,-1.118617
80,2.459618,1.049559,0.176424,-0.135832,0.961478,-1.79245
81,-0.126673,-1.703746,-0.310436,-0.69514,0.812329,-1.150577
82,-0.126673,-1.703746,-0.310436,-0.69514,0.812329,-1.150577
83,-0.673986,-2.607649,-0.56865,-0.468754,0.439456,-0.828309
84,-1.24784,-3.211802,-0.54486,-0.191763,0.127842,-0.615239
85,-1.250586,-3.518211,-0.289382,0.125179,-0.194426,-0.122515
86,-0.171431,-3.372698,-0.86288,0.330258,-0.300961,0.532675
87,1.09259,-1.889253,-1.192402,0.47408,-0.455437,1.355657
88,3.014398,0.651948,-1.181584,0.87625,-1.014745,2.202609
89,2.272627,3.055255,-0.733102,1.091983,-0.977458,2.042807
90,1.328228,4.397829,-0.29792,0.988111,-0.68715,1.446211
91,0.131731,4.842877,0.313916,-0.239704,-0.269001,0.455437
92,0.42244,3.56181,0.763405,-0.162466,0.269001,-1.057359
93,1.026487,2.039425,0.519205,-0.343575,0.402169,-1.568726
94,3.01606,0.495564,-0.569789,-0.724437,1.142587,-2.088084
95,1.915769,-1.225479,-1.285987,-1.704558,1.307716,-2.157332
96,0.484056,-2.927679,-0.971686,-0.332922,0.623229,-1.582043
97,-1.194583,-3.492865,-0.24754,-0.956151,0.332922,-0.868259
98,-1.129961,-3.204208,-0.261402,-0.255684,0.021307,0.135832
99,-1.171982,-2.054632,-0.306578,-0.498051,-0.327595,0.6472
