,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5
0,1.102297,-1.790773,0.001413,0.258347,-0.165129,0.516694
1,1.102297,-1.790773,0.001413,0.258347,-0.165129,0.516694
2,0.732385,0.661191,-1.579566,-0.127842,-0.167792,-0.588605
3,-0.920942,4.488292,-2.274492,0.564635,-0.298298,-1.462192
4,-0.920942,4.488292,-2.274492,0.564635,-0.298298,-1.462192
5,-0.007309,-8.698994,0.781637,-1.440885,0.396843,-0.402169
6,0.7689,-10.026559,-2.773765,-0.463427,-0.029297,1.259775
7,2.74994,-9.853507,-5.671502,3.193384,-0.351565,3.520979
8,6.124509,-1.498929,-5.683643,5.515844,0.042614,5.542478
9,7.584331,3.175421,-5.182618,4.242753,1.033389,5.44926
10,5.82032,-0.037238,-4.983628,2.146678,0.588605,3.590226
11,5.82032,-0.037238,-4.983628,2.146678,0.588605,3.590226
12,4.252384,0.24509,-4.098072,2.450303,0.740418,2.639402
13,2.413871,3.714246,-3.368946,0.721774,0.553982,1.61134
14,6.762723,10.486633,-7.823473,-1.142587,1.763153,-1.693905
15,28.026657,14.907249,-21.338192,-11.108927,-1.219825,-17.026941
16,28.026657,14.907249,-21.338192,-11.108927,-1.219825,-17.026941
17,17.320156,-3.521389,2.360904,2.895086,-3.129463,-4.144208
18,11.104436,-3.874089,-0.049963,-0.721774,-2.018837,-3.832593
19,8.887936,-8.574099,1.183689,-1.198518,-0.561972,-2.966997
20,5.510532,-7.379726,-0.497659,-1.536766,-0.583279,-2.301154
21,2.864203,-3.338044,-2.202999,-1.110626,-0.759061,-1.022735
22,1.198489,-3.992871,-1.755909,0.740418,-1.259775,-0.380862
23,-0.339619,-2.962209,1.391503,1.629984,-1.329023,0.966804
24,0.298232,-1.356787,0.384499,2.96966,-0.868259,0.934844
25,-0.082866,-0.715683,-0.253358,2.793878,-1.267765,1.025398
26,-1.311864,-0.642736,-0.566822,2.551511,-1.709885,0.990775
27,-0.217896,-0.087785,0.499091,3.281275,-2.034817,1.430231
28,-1.916793,1.76406,-1.513157,2.876442,-1.723202,0.902883
29,-4.722529,0.115479,-5.039532,1.337013,-0.844289,0.801675
30,-0.518163,-1.761415,-3.394929,1.337013,-2.269193,1.677925
31,0.699484,-1.501464,-0.44771,0.463427,-1.986876,1.709885
32,2.880201,0.614698,1.052806,2.359748,-0.436793,0.809665
33,7.857451,6.846182,2.009035,4.213455,-0.322268,-1.984213
34,13.871069,8.090149,0.902057,1.041379,-1.829737,-6.448025
35,18.024126,9.077427,-4.585222,-5.009804,-3.222681,-9.833172
36,24.548294,-20.008701,-5.02821,1.619331,0.22905,-2.381055
37,12.199043,-11.993302,-4.07599,-1.467518,-0.165129,4.78608
38,3.778424,-4.248735,1.115625,-1.701895,-1.363647,4.008376
39,1.684454,-4.041217,2.890616,-1.669935,-1.928282,1.978886
40,1.937527,-4.729475,2.5356,-1.813757,-1.829737,0.591269
41,1.265806,-2.701756,-1.237532,-2.458293,0.532675,-0.476744
42,1.153049,-1.920272,-0.727016,-2.887096,1.211835,-0.681823
43,0.191962,-3.057899,0.155031,-2.860462,2.024163,0.037287
44,0.590658,1.521827,0.106343,-2.317134,2.793878,0.340912
45,1.463516,0.748554,-1.065834,-1.387617,3.246651,-0.058594
46,1.463516,0.748554,-1.065834,-1.387617,3.246651,-0.058594
47,2.20378,1.956207,-2.150805,-1.507469,3.491681,-0.764388
48,1.880041,1.333964,-2.249584,-2.000193,3.654147,-0.173119
49,0.132633,3.084032,-0.532784,-3.297255,3.662137,0.242367
50,-2.280982,2.837438,-3.419107,-5.217547,5.00714,1.057359
51,5.846597,3.360693,-13.01594,-0.20508,3.241324,1.206508
52,10.24493,2.19153,-12.064693,2.056124,-7.313621,-1.608677
53,0.36655,-6.796776,-7.277516,-5.238854,-7.827652,-0.745744
54,23.123938,5.811691,-11.310157,-5.257497,-0.178446,-6.165708
55,20.369907,7.799842,13.214352,3.579573,-5.870073,3.547612
56,4.830317,-0.618321,5.444113,-1.82441,-0.23704,-0.556645
57,5.97667,1.032088,0.49033,-0.514031,1.835064,-0.516694
58,0.933091,0.056039,-1.715012,0.391516,2.580808,-1.14525
59,-1.074053,-1.142907,-3.556631,0.359555,2.91373,-0.396843
60,-1.535124,-1.635121,-4.009774,0.865596,2.008183,-0.255684
61,-2.843964,-0.763566,-2.999441,-0.346238,2.080094,-0.402169
62,-4.466692,-0.60719,-1.863943,0.114525,1.619331,-0.292971
63,-1.977085,-0.299825,-2.281252,0.119852,1.507469,-0.181109
64,-1.034104,1.214898,-2.574477,-0.567298,2.117381,-0.410159
65,-1.034104,1.214898,-2.574477,-0.567298,2.117381,-0.410159
66,-0.152971,0.58562,-5.583682,2.287837,0.354229,-1.337013
67,3.132268,-4.418409,-4.900953,2.186629,-1.448875,-1.880341
68,2.795041,0.742695,0.770283,2.836492,-1.741846,-0.745744
69,4.33773,-0.883601,-4.95258,0.985448,-2.085421,1.025398
70,12.786496,-9.146558,-13.326967,3.957772,-3.497008,3.795306
71,12.489007,-10.546078,-4.93895,8.237811,-5.140309,10.467054
72,15.265581,-1.599874,-9.277232,6.812907,-0.6472,10.102172
73,13.054003,-3.021882,-8.284441,2.865789,0.194426,5.470567
74,13.054003,-3.021882,-8.284441,2.865789,0.194426,5.470567
75,23.157085,10.467781,-7.927259,-8.485505,-0.138495,-16.387732
76,25.897846,24.805077,-4.593456,10.962441,-1.478172,-9.502913
77,25.897846,24.805077,-4.593456,10.962441,-1.478172,-9.502913
78,19.226326,-9.834171,-2.380273,-3.87787,-3.976415,-6.78361
79,13.593466,-12.013878,2.82458,-2.506234,-2.51955,-2.695333
80,5.517743,-8.06319,2.080106,1.5634,-2.018837,-0.737754
81,1.577532,2.736308,0.129205,1.941599,-0.050604,0.623229
82,1.577532,2.736308,0.129205,1.941599,-0.050604,0.623229
83,0.443568,2.388513,-1.847873,1.520786,-0.423476,0.311615
84,0.443568,2.388513,-1.847873,1.520786,-0.423476,0.311615
85,0.960194,4.316973,-2.601832,-0.276991,-0.551318,0.0
86,2.14672,2.22158,-1.631437,-4.55703,-0.22905,-0.705794
87,2.399849,2.432298,-1.28275,-4.924576,0.88424,-0.639209
88,2.969822,0.079321,-0.373684,-5.254834,0.945497,0.178446
89,3.807897,0.988617,5.195253,-2.70865,2.51156,0.596595
90,2.801348,0.289877,-1.136198,-2.887096,2.626085,0.372872
91,2.251025,-0.13653,-4.68171,-2.173312,1.169221,-0.25302
92,0.27442,-0.61614,-4.299209,0.633883,-0.183773,-0.266337
93,-1.606587,0.931487,3.605506,0.44212,-0.942834,0.231713
94,-0.250374,2.770658,5.225301,0.929517,-0.588605,0.45011
95,-0.28029,3.982322,2.949889,-0.157139,0.314278,0.218397
96,-0.28029,3.982322,2.949889,-0.157139,0.314278,0.218397
97,-1.362502,0.859302,-0.329923,-0.844289,0.522021,-0.300961
98,2.849978,-2.920563,-12.358777,0.599259,0.775041,-0.306288
99,15.885976,-2.012929,-5.047484,4.740803,-12.682981,13.948082
